,room1_value_on,room1_value_off,room3_value_on,room3_value_off,room5_value_on,room5_value_off,room1_on/off,room3_on/off,room5_on/off
1691,0.3375835120677948,0.0,0.34860050678253174,0.0,-0.08169034868478775,0.0,1.0,1.0,1.0
1692,0.3400578200817108,0.0,0.35028359293937683,0.0,-0.07805173844099045,0.0,1.0,1.0,1.0
1693,0.34477823972702026,0.0,0.3525286614894867,0.0,-0.0631650909781456,0.0,1.0,1.0,1.0
1694,0.35293689370155334,0.0,0.3588891923427582,0.0,-0.059491194784641266,0.0,1.0,1.0,1.0
1695,0.36205610632896423,0.0,0.36518678069114685,0.0,-0.04567145183682442,0.0,1.0,1.0,1.0
1696,0.3668366074562073,0.0,0.36781609058380127,0.0,-0.029149599373340607,0.0,1.0,1.0,1.0
1697,0.3620383143424988,0.0,0.3634116053581238,0.0,-0.026139698922634125,0.0,1.0,1.0,1.0
1698,0.35451802611351013,0.0,0.35641488432884216,0.0,-0.028192851692438126,0.0,1.0,1.0,1.0
1699,0.34477099776268005,0.0,0.34747007489204407,0.0,-0.03228683024644852,0.0,1.0,1.0,1.0
1700,0.20296204090118408,0.0,0.20553997159004211,0.0,0.3411768674850464,0.0,1.0,1.0,1.0
1701,0.1435261219739914,0.0,0.12868016958236694,0.0,0.37127241492271423,0.0,1.0,1.0,1.0
1702,0.1458083689212799,0.0,0.12063191831111908,0.0,0.37065473198890686,0.0,1.0,1.0,1.0
1703,0.15429165959358215,0.0,0.20259127020835876,0.0,0.37078556418418884,0.0,1.0,1.0,1.0
1704,0.15558764338493347,0.0,0.19890229403972626,0.0,0.36825552582740784,0.0,1.0,1.0,1.0
1705,0.15569481253623962,0.0,0.19657909870147705,0.0,0.3681822419166565,0.0,1.0,1.0,1.0
1706,0.15579503774642944,0.0,0.19441449642181396,0.0,0.3679111897945404,0.0,1.0,1.0,1.0
1707,0.15609800815582275,0.0,0.19493335485458374,0.0,0.3654125928878784,0.0,1.0,1.0,1.0
1708,0.15708112716674805,0.0,0.19810062646865845,0.0,0.3623884320259094,0.0,1.0,1.0,1.0
1709,0.15780511498451233,0.0,0.20148837566375732,0.0,0.3589436709880829,0.0,1.0,1.0,1.0
1710,0.15629257261753082,0.0,0.203449547290802,0.0,0.3540123403072357,0.0,1.0,1.0,1.0
1711,0.3185487389564514,0.0,0.3065119981765747,0.0,-0.004796590190380812,0.0,1.0,1.0,1.0
1712,0.34052327275276184,0.0,0.3358009457588196,0.0,-0.07853519171476364,0.0,1.0,1.0,1.0
1713,0.3437420725822449,0.0,0.33838820457458496,0.0,-0.06192421540617943,0.0,1.0,1.0,1.0
1714,0.3456228971481323,0.0,0.34105509519577026,0.0,-0.0591144897043705,0.0,1.0,1.0,1.0
1715,0.3464980125427246,0.0,0.3424772620201111,0.0,-0.058487724512815475,0.0,1.0,1.0,1.0
1716,0.34695175290107727,0.0,0.3435932993888855,0.0,-0.06134483590722084,0.0,1.0,1.0,1.0
1717,0.34715378284454346,0.0,0.3445177972316742,0.0,-0.06621378660202026,0.0,1.0,1.0,1.0
1718,0.3485491871833801,0.0,0.3453686237335205,0.0,-0.06386599689722061,0.0,1.0,1.0,1.0
1719,0.3510781526565552,0.0,0.3470657467842102,0.0,-0.05926964432001114,0.0,1.0,1.0,1.0
1720,0.35488033294677734,0.0,0.34926798939704895,0.0,-0.04793119803071022,0.0,1.0,1.0,1.0
1721,0.3555046617984772,0.0,0.3499509394168854,0.0,-0.04267500340938568,0.0,1.0,1.0,1.0
1722,0.35225585103034973,0.0,0.34773769974708557,0.0,-0.04241291433572769,0.0,1.0,1.0,1.0
1723,0.3471011817455292,0.0,0.34472158551216125,0.0,-0.05340036004781723,0.0,1.0,1.0,1.0
1724,0.21079868078231812,0.0,0.20928317308425903,0.0,0.3303786814212799,0.0,1.0,1.0,1.0
1725,0.1494104266166687,0.0,0.14271438121795654,0.0,0.35766610503196716,0.0,1.0,1.0,1.0
1726,0.1497264951467514,0.0,0.1424897462129593,0.0,0.3547569215297699,0.0,1.0,1.0,1.0
1727,0.1580955982208252,0.0,0.21798674762248993,0.0,0.35360997915267944,0.0,1.0,1.0,1.0
1728,0.15680044889450073,0.0,0.21732914447784424,0.0,0.3503645658493042,0.0,1.0,1.0,1.0
1729,0.15523666143417358,0.0,0.21688160300254822,0.0,0.349617600440979,0.0,1.0,1.0,1.0
1730,0.15274344384670258,0.0,0.2159329652786255,0.0,0.34797003865242004,0.0,1.0,1.0,1.0
1731,0.14930571615695953,0.0,0.21397432684898376,0.0,0.3463797867298126,0.0,1.0,1.0,1.0
1732,0.14461740851402283,0.0,0.2120085507631302,0.0,0.3422450125217438,0.0,1.0,1.0,1.0
1733,0.14017389714717865,0.0,0.2096920907497406,0.0,0.3393353223800659,0.0,1.0,1.0,1.0
1734,0.13823366165161133,0.0,0.20806670188903809,0.0,0.3385922908782959,0.0,1.0,1.0,1.0
1735,0.31052902340888977,0.0,0.30582118034362793,0.0,-0.03445977717638016,0.0,1.0,1.0,1.0
1736,0.3315155506134033,0.0,0.3332640528678894,0.0,-0.09688131511211395,0.0,1.0,1.0,1.0
1737,0.3325934410095215,0.0,0.33337974548339844,0.0,-0.0820453017950058,0.0,1.0,1.0,1.0
1738,0.3339158892631531,0.0,0.33584246039390564,0.0,-0.07587852329015732,0.0,1.0,1.0,1.0
1739,0.33589842915534973,0.0,0.33870333433151245,0.0,-0.07066197693347931,0.0,1.0,1.0,1.0
1740,0.3381502330303192,0.0,0.3420366048812866,0.0,-0.07021205872297287,0.0,1.0,1.0,1.0
1741,0.33995240926742554,0.0,0.3448978662490845,0.0,-0.0657339096069336,0.0,1.0,1.0,1.0
1742,0.34270986914634705,0.0,0.3485313653945923,0.0,-0.061162158846855164,0.0,1.0,1.0,1.0
1743,0.3486359715461731,0.0,0.3538476526737213,0.0,-0.05379264056682587,0.0,1.0,1.0,1.0
1744,0.3515973389148712,0.0,0.35742515325546265,0.0,-0.04872188717126846,0.0,1.0,1.0,1.0
1745,0.34986820816993713,0.0,0.35782670974731445,0.0,-0.05324975401163101,0.0,1.0,1.0,1.0
1746,0.3464127779006958,0.0,0.3561285734176636,0.0,-0.054212987422943115,0.0,1.0,1.0,1.0
1747,0.341730535030365,0.0,0.353580504655838,0.0,-0.05765780061483383,0.0,1.0,1.0,1.0
1748,0.19721615314483643,0.0,0.21801447868347168,0.0,0.3310873508453369,0.0,1.0,1.0,1.0
1749,0.13642607629299164,0.0,0.16674460470676422,0.0,0.35993310809135437,0.0,1.0,1.0,1.0
1750,0.1414099931716919,0.0,0.16413936018943787,0.0,0.3610461950302124,0.0,1.0,1.0,1.0
1751,0.1511833667755127,0.0,0.22634916007518768,0.0,0.36131706833839417,0.0,1.0,1.0,1.0
1752,0.15065255761146545,0.0,0.2238474190235138,0.0,0.36026763916015625,0.0,1.0,1.0,1.0
1753,0.15082967281341553,0.0,0.22257721424102783,0.0,0.36103227734565735,0.0,1.0,1.0,1.0
1754,0.15087373554706573,0.0,0.22153262794017792,0.0,0.3609577417373657,0.0,1.0,1.0,1.0
1755,0.15070286393165588,0.0,0.22077268362045288,0.0,0.35978490114212036,0.0,1.0,1.0,1.0
1756,0.15119639039039612,0.0,0.22104641795158386,0.0,0.35727885365486145,0.0,1.0,1.0,1.0
1757,0.14950959384441376,0.0,0.22083264589309692,0.0,0.3522154688835144,0.0,1.0,1.0,1.0
