,action_room1,action_room3,action_room5
811,26.582786295086144,26.65239082223177,24.899422718420624
812,25.675263380527497,25.747256822228433,26.426223353549837
813,25.520405306143687,25.58381344871223,26.575575708478688
814,25.52561086545512,25.580637277379633,26.574057924628256
815,25.552152664363383,25.820976866409183,26.580772913455963
816,25.551923786718397,25.812665790319443,26.581598195642233
817,25.552822311371564,25.80713478475809,26.599490977287292
818,25.550657981038093,25.80100443959236,26.60163079893589
819,25.547600649027153,25.79289454035461,26.6009379619956
820,25.544550989950075,25.786291198804975,26.585129368513822
821,25.543711639088578,25.78117705322802,26.568995892465114
822,25.545383545183576,25.780437557026744,26.556429542064667
823,26.42346924868226,26.43301863821596,25.021372251421212
824,26.561677712470292,26.602124347746372,24.870882924854754
825,26.575834065198897,26.603187843620777,24.916847845748066
826,26.58734352466464,26.610714233875274,24.93116823232174
827,26.59570895460248,26.611796259343624,24.948813379019498
828,26.60254690003395,26.61137696301937,24.96227883940935
829,26.610655284941195,26.613510034441948,24.96757230183482
830,26.619515135407447,26.613169036269188,24.993648804932832
831,26.628514013707637,26.610672145545482,25.033829447090625
832,26.650808579742908,26.620299733638763,25.060967613220214
833,26.63907874327898,26.602893784105778,25.059198852837085
834,26.630818880617618,26.591711118280887,25.040514115452766
835,26.62228433740139,26.57736113241315,25.024797745257615
836,25.71227744024992,25.66756806829572,26.55666968885064
837,25.557870423316956,25.493682655315848,26.747936951994895
838,25.55632242549956,25.476387437708677,26.733742835998534
839,25.570749556608497,25.698936568573117,26.72518593019247
840,25.557738493159412,25.666165785863996,26.71146913564205
841,25.545465441965497,25.641271729022264,26.716343469381332
842,25.533241917341947,25.615630470216274,26.7227221647501
843,25.521811448931693,25.595487281680107,26.726639441609382
844,25.51248613461852,25.58025087043643,26.73012242412567
845,25.5052984123677,25.56962290778756,26.732671752035618
846,25.50085609588772,25.56375851482153,26.737907044053077
847,26.37070159752667,26.213367230653763,25.194359030783176
848,26.48259182971716,26.372684760414064,24.964658003509044
849,26.487120834633707,26.38689990939945,24.991272121876477
850,26.495824563771485,26.418963969148695,24.984310738950967
851,26.505354173004626,26.44452714214474,24.979449659794568
852,26.5173731739521,26.479958690166473,24.97315567752719
853,26.531036134332417,26.511256873071193,24.974503286391496
854,26.548108707636594,26.540930084347725,24.987440083384513
855,26.554963517457246,26.557989481300115,25.02360244116187
856,26.553039870679378,26.566069077163935,25.059637841045856
857,26.537717997550963,26.558967749983072,25.0505103508234
858,26.525277677446603,26.54328333160281,25.02440852320194
859,26.51115642812848,26.520371946901083,24.99602941071987
860,25.59653443273902,25.595953076422216,26.531114104270934
861,25.477675123035908,25.418425350725652,26.734590324640273
862,25.491512175545097,25.416589384242894,26.740070010602473
863,25.5207055266574,25.65418904647231,26.737466535925865
864,25.5289547128696,25.655373744666576,26.709024547994137
865,25.531124238586052,25.65435267239809,26.69649315571785
866,25.53024233664386,25.65214679017663,26.67027326619625
867,25.52941712011583,25.650446325540543,26.647467515826225
868,25.53111386737786,25.65431497618556,26.628102905511856
869,25.53397272709757,25.660347225144506,26.618918172478676
870,25.53630195077043,25.665738398209214,26.612124181747436
871,26.41096305799484,26.321574750751257,25.067784223914146
872,26.528271637380122,26.494583462759852,24.860532717522233
873,26.531801491498946,26.490265452697873,24.888202476523816
874,26.534156392782926,26.498830343991518,24.89485403357446
875,26.538356843858956,26.510457228332758,24.89840946367383
876,26.54194623184204,26.52168734690547,24.9036286624372
877,26.54596033644676,26.53293165883422,24.90590601994097
878,26.54760067489743,26.537907067149877,24.9153104147166
879,26.5490371542871,26.541547070652246,24.919468123674392
880,26.54789921593666,26.538076940387487,24.922895003318786
881,26.5441967728436,26.52767867541313,24.917124694421886
882,26.543096687167882,26.52062216347456,24.89999852722883
883,26.536823704361915,26.50411909019947,24.903273465320467
884,25.632867658406497,25.600320774406196,26.45139644394815
885,25.504121297400445,25.445269094124438,26.66012663680315
886,25.516157778806985,25.45117667065561,26.669328267753123
887,25.53908858537674,25.690275095403194,26.672061807870865
888,25.535608332916162,25.679839950054884,26.655923716187477
889,25.530987268509342,25.66945349238813,26.65655745512247
890,25.52692163126543,25.65910505503416,26.65820240920782
891,25.522405088841914,25.649892795830965,26.64899682199955
892,25.517593599818646,25.63677464798093,26.648329778969288
893,25.514109994247555,25.627231292426586,26.643971882224083
894,25.51845954960212,25.61731405928731,26.650177776277065
895,26.39313055061549,26.260978564083576,25.102199066638946
896,26.499290553376078,26.428291082777083,24.88348671721667
897,26.515789910674094,26.419987997435033,24.903908595651387
898,26.51931068998575,26.42268349456042,24.90352676643431
899,26.52474432018399,26.43322907707095,24.897577107161283
900,26.527297839045524,26.44005468992889,24.908765316218137
901,26.53287818607688,26.453205180749297,24.9206583930403
902,26.54011766937375,26.45895764736831,24.9569559173882
903,26.548794112622737,26.468356292158365,24.99649609273672
904,26.5563877145648,26.46798240339756,25.048497710585593
905,26.555368508666753,26.461458282008767,25.081112120509147
906,26.550343311846255,26.44683386424929,25.06798398143053
907,26.54146129962802,26.42621002665162,25.044751111626624
908,25.62869496819377,25.506119123586455,26.571309073895215
909,25.49518808991462,25.343700393378736,26.75658218103647
910,25.500324760459364,25.343115738868715,26.767758767187594
911,25.520877181049435,25.590117275714874,26.75531093722582
912,25.517304832078516,25.584054812788963,26.715850255846977
913,25.505766485780477,25.57681032270193,26.68797220236063
914,25.494521981067955,25.567085225135088,26.658341749966144
915,25.495220090225338,25.562815003097057,26.623966760396957
916,25.521149326078593,25.55931720137596,26.59510154223442
917,25.52744554631412,25.55772352218628,26.577481686532497
918,25.536757389511912,25.555195651948452,26.5615078689754
919,26.42051152022369,26.202514364778995,25.015824929088353
920,26.476695758745073,26.36370276606083,24.821959736965596
921,26.513735964417457,26.357324744038284,24.846570781989954
922,26.51392474722862,26.364491930626333,24.84843402074091
923,26.513025279611348,26.370893930479884,24.850835848808288
924,26.510323702812194,26.372919702365994,24.86019869658537
925,26.5049061435163,26.390205228397623,24.854349720034747
926,26.503788360849022,26.395289226364344,24.85425602153316
927,26.502353094041347,26.405763599368743,24.84241284218058
928,26.505138735741376,26.411076127480715,24.833445499394088
929,26.509894828766583,26.423320037242025,24.82229408828914
930,26.516276597499846,26.44042816797644,24.817408701613545
931,26.528449289023875,26.452606779918074,24.82605978681147
932,25.600179035112262,25.54560912241787,26.369866409406065
933,25.522734333191067,25.33425782182813,26.60277383315563
934,25.53543434141949,25.34513434702158,26.629151548326014
935,25.572074959017336,25.593263294547796,26.633412226498127
936,25.58547211807221,25.586741603910923,26.634334504067898
937,25.59782090499997,25.58788390085101,26.63799028789997
938,25.6209876807034,25.591405026614666,26.643575205862522
939,25.63327432140708,25.60286219418049,26.638026520073414
940,25.635728788524865,25.62486569583416,26.642556212306022
941,25.642483071386813,25.64514546468854,26.64969155883789
942,25.638454806953668,25.667497642338276,26.656092181265354
943,26.508863977611064,26.327940705627203,25.108398545742034
944,26.59075998839736,26.563507981061935,24.82655006109178
945,26.702674075484275,26.555954634606838,24.837094812396913
946,26.708583406627177,26.557037654727697,24.8403997751642
947,26.708355687081813,26.555578521847725,24.84315831188485
948,26.708347729861735,26.562813534796238,24.84405130308494
949,26.71143850636482,26.564102392107248,24.849692512599518
950,26.71559959602356,26.573054398804903,24.85202961063385
951,26.722319043695926,26.56997002607584,24.855519161069765
952,26.730935841321944,26.566204651653766,24.85936382131092
953,26.737046740472316,26.55697042068839,24.861725929634645
954,26.744788176834582,26.547324548870325,24.864504116330295
955,26.75509997409582,26.541384707599878,24.869927561119198
956,25.766480436444283,25.602895817995073,26.405334594202692
957,25.622150266438723,25.406833424508573,26.690321247160433
958,25.633030647307635,25.413704964607955,26.706865425288676
959,25.677488961219787,25.661536360159516,26.726001679360866
960,25.678421285897493,25.665723031386733,26.74916398471594
961,25.68210982620716,25.65855678357184,26.759866043388843
962,25.695499089509248,25.644389662891626,26.769708230555057
963,25.69921550244093,25.632916525006294,26.770371965527534
964,25.71640809342265,25.626741275191307,26.770695998728275
965,25.717167013287543,25.625676471740007,26.762198380589485
966,25.72798241764307,25.63147233426571,26.758791014015674
967,26.59878708001971,26.286457258671522,25.198146444022655
968,26.63330115330219,26.44479199910909,24.841534337004646
969,26.752949088335036,26.464661074265837,24.87046112094447
970,26.75366957437992,26.47654006949067,24.859358993334695
971,26.748482517421245,26.489021812960505,24.851148952007293
972,26.73757652145624,26.49830715677142,24.84760682817921
973,26.722812145471572,26.509565136790275,24.851321686267852
974,26.695297821879386,26.513730383872986,24.859249738719313
975,26.65860551548004,26.50542714765668,24.879587905690073
976,26.615150801360606,26.498385477274656,24.912773447319864
977,26.57739878770709,26.48854675462842,24.94893823584914
978,26.561536617100238,26.491944431722164,24.961922407358884
979,26.572881757736205,26.492871436685324,24.956304587632417
980,25.614438602596522,25.574925664156677,26.489001846939324
981,25.581782780483366,25.404750152766706,26.66553705471754
982,25.584815537452698,25.399864319056274,26.675896617650984
983,25.613418855667113,25.642362147569656,26.678080461382866
984,25.609832999259233,25.636684827506542,26.696888401567936
985,25.611937717497348,25.632297348231077,26.718058697342872
986,25.626047941818832,25.62999426946044,26.735700234234333
987,25.644830596596,25.630851212888956,26.75230625963211
988,25.660490428060292,25.633487857878208,26.768189675569534
989,25.660647002011537,25.633897621184587,26.779234073519707
990,25.66072930112481,25.632527839392424,26.793525553703308
991,26.513491805166005,26.278054568380117,25.25665040707588
992,26.53543830987811,26.444645044788718,24.95255663639307
993,26.55671026137471,26.413317528016865,24.97763583829999
994,26.53033431199193,26.419870879895985,24.958161570340394
995,26.52591119286418,26.443460824362933,24.92260459831357
996,26.51597708415985,26.47587109862268,24.90824426358938
997,26.522797237604856,26.51708299985528,24.90678870140016
998,26.52284634438157,26.544792923539877,24.913432097271084
999,26.525066978752612,26.565807461202144,24.947608005464076
1000,26.5247127148211,26.575474243074655,24.981263917148112
1001,26.514774024009704,26.571045547187328,24.991370436012744
1002,26.50161061388254,26.559444479107857,24.99805593138933
1003,26.491509230330585,26.546547468215227,25.002362530887126
1004,25.585231391608716,25.6325040974617,26.55087648618221
1005,25.463530085876585,25.46403136970103,26.763742829740046
1006,25.478994426213205,25.459245297402145,26.77363421308994
1007,25.51578214481473,25.702592503279448,26.78785415685177
1008,25.5275474688597,25.69809621013701,26.773751973569393
1009,25.530571708418428,25.693919396027923,26.76481869763136
1010,25.533099582148715,25.693097142502666,26.752669028401375
1011,25.534750028126872,25.69152612797916,26.746821276307106
1012,25.53479830788914,25.68801206536591,26.74308697080612
1013,25.531531752049922,25.679863184690475,26.73482873982191
1014,25.52694183724001,25.670815087854862,26.722987815201282
1015,26.39412007060647,26.311930890589952,25.165452707767486
1016,26.487759334489702,26.470118486717343,24.971059821754693
1017,26.501706731960176,26.462206310987472,24.998092320024966
1018,26.500498301804065,26.464380643725395,25.000330243468284
1019,26.49849585954845,26.46691754965484,25.00694795718789
1020,26.49522099968791,26.468031370475888,25.014929272443055
1021,26.493683110445737,26.472821197867393,25.020952675700187
1022,26.492681411549448,26.476017547234893,25.023816302627324
1023,26.49342259530723,26.47943655347824,25.023144766896962
1024,26.492638172104954,26.477876820996403,25.015845079183578
1025,26.492264898017048,26.477407473534345,24.996625073462724
1026,26.494533091306685,26.480468309879303,24.97139366737008
1027,26.494306886091827,26.480432485625148,24.9557973819077
1028,25.572509936884046,25.57440846720338,26.490902650237082
1029,25.45920098376274,25.420910506784917,26.676417077958583
1030,25.464642023563385,25.424902645215393,26.686674225211142
1031,25.491133225113153,25.673999959602952,26.68779307550192
1032,25.494426337964832,25.67368008941412,26.673660940885544
1033,25.491871709898113,25.67093981616199,26.67480968630314
1034,25.49329060126096,25.665028534829617,26.671564146339893
1035,25.493338691033422,25.66290525905788,26.666137657523155
1036,25.497898340187966,25.656744431704283,26.66652814245224
1037,25.500627431981265,25.654826942831278,26.664552717864513
1038,25.505107285417616,25.653901983052492,26.665663241803646
1039,26.379647376470267,26.306067916959524,25.123813089191913
1040,26.496378987550735,26.49569762444496,24.905438041523098
1041,26.520044665306806,26.4920283960402,24.939631758466362
1042,26.526018335938453,26.494173123896122,24.94721787816286
1043,26.532131593197583,26.498377888858318,24.94942676669359
1044,26.534688196599483,26.497990533173084,24.960474014490842
1045,26.53764231455326,26.499473023623228,24.974920638114213
1046,26.537507187098264,26.50138299113512,24.98502011618018
1047,26.53900656428933,26.501461401045322,25.0119102897346
1048,26.540024853765964,26.501031208246946,25.044498782813548
1049,26.538387543976306,26.500165983498096,25.054391283750533
1050,26.53304582414031,26.491977657586336,25.043772060632705
1051,26.530719600141047,26.487380440741777,25.01567411071062
1052,25.621733127057553,25.58446377822757,26.542928832650183
1053,25.50736174919922,25.42699657315016,26.72440117138624
1054,25.50644819125347,25.427619689419867,26.709725487112998
1055,25.52769606044516,25.673625227063894,26.698245800495148
1056,25.526762668471783,25.67705954425037,26.672824426949024
1057,25.52274017497897,25.677421072497964,26.66703253185749
1058,25.519837243910878,25.677099039778113,26.665921382069588
1059,25.515376980379223,25.670748440548778,26.669647484481334
1060,25.510740888267755,25.66279716603458,26.67414116805792
1061,25.516296025328337,25.653376448899508,26.674948714137077
1062,25.51974140383303,25.64569554105401,26.68349517083168
1063,26.392443575419485,26.29299712127447,25.15279887264967
1064,26.47406872500479,26.48086446097493,24.91204902178049
1065,26.498223749443888,26.48477489261329,24.938028993293642
1066,26.496701668471097,26.491645728632808,24.952575925946235
1067,26.49834470589459,26.506011343955993,24.94709730169177
1068,26.494591161131858,26.523798334807157,24.951534625351428
1069,26.50500368092954,26.54662828093767,24.959605582267045
1070,26.524660389393567,26.567571248322725,24.971382245630025
1071,26.54422550600767,26.586266502201557,24.99888343757391
1072,26.55329625633359,26.594840138614178,25.023968685626983
1073,26.552430025756358,26.59365817850828,25.005165662825107
1074,26.545220259100198,26.58405916711688,24.99316923713684
1075,26.53292549353838,26.569519236147404,24.985688433259725
1076,25.618353096663952,25.654634814053775,26.520891546338795
1077,25.488422438398004,25.467779779151083,26.71680772590637
1078,25.491261668398977,25.45573030719161,26.71462443011999
1079,25.51142997290939,25.684392541646957,26.70714899098873
1080,25.50677898056805,25.664007803425193,26.68638390994072
1081,25.501982794106006,25.650401309132576,26.68539761698246
1082,25.496435941159724,25.634750373661518,26.683160744071007
1083,25.492316666021942,25.620612058788538,26.68872360086441
1084,25.489087800458073,25.607359040528536,26.699180639743805
1085,25.49328452438116,25.60177032276988,26.698655664384365
1086,25.496976741552352,25.59682112187147,26.70257370120287
1087,26.36167628829181,26.246131497830152,25.16089333242178
1088,26.46869943988323,26.42600333171338,24.923326766327023
1089,26.478634777933358,26.427867506094277,24.956539437383412
1090,26.48568584163487,26.446572857372463,24.961336165875196
1091,26.49623801511526,26.47157779841125,24.95523909127712
1092,26.506815250486135,26.498039751708507,24.963681467086076
1093,26.52460825395584,26.52617660483718,24.96605840718746
1094,26.536996673315763,26.545918635487556,24.982589084863662
1095,26.544487311959266,26.55832855722308,25.01477880051732
1096,26.541922315478324,26.56241701489687,25.04837023860216
1097,26.521892047941684,26.5487303057909,25.050688918888568
1098,26.502986235067247,26.532891414523124,25.03240010908246
1099,26.4838664098531,26.505703795164823,25.009471938222646
1100,25.571212982654572,25.585192987039687,26.5453158980906
1101,25.447104064643383,25.393943297952415,26.7586812107563
1102,25.461209002777935,25.392922952115537,26.76565792697668
1103,25.490006999075412,25.63394708558917,26.759785308897495
1104,25.493309016302227,25.63099082186818,26.733524493336677
1105,25.497348777912556,25.632561948150396,26.719268954753876
1106,25.497508067600428,25.62931265309453,26.701034202635288
1107,25.49927369594574,25.629374958574772,26.681400902032852
1108,25.49900838356465,25.625283036381006,26.67463768965006
1109,25.49960891060531,25.621891427785158,26.67715427225828
1110,25.499720825776457,25.61770721524954,26.681917584896087
1111,26.372079283453523,26.264665014505386,25.138072494626044
1112,26.48930489037931,26.458452062144875,24.893252011597156
1113,26.49810243536532,26.4455923730731,24.924430830612778
1114,26.498086174473165,26.439810472004115,24.93405518887937
1115,26.49877546866238,26.434087641000747,24.93499913087487
1116,26.497459230467676,26.42323027823493,24.941356849133967
1117,26.497133872926234,26.41599932492152,24.9444583209455
1118,26.498469953879713,26.40952260668762,24.950434360861777
1119,26.50086508271098,26.40302310050372,24.95442502966523
1120,26.50384874407947,26.396186154264957,24.95733185133338
1121,26.504037219554185,26.38847451417148,24.943882383614778
1122,26.509546510398387,26.379700399398804,24.936024528205394
1123,26.51174944218993,26.375522308446467,24.91448466873169
1124,25.59517632973194,25.47005165768415,26.453315849483012
1125,25.557995565131307,25.296259380221368,26.714388999223708
1126,25.549420595996082,25.302029325902463,26.708586263537406
1127,25.57913782443851,25.552590243518353,26.6897901365757
1128,25.573656735904514,25.554905593395233,26.650126456677913
1129,25.574701766446232,25.56204804778099,26.63052887415886
1130,25.582260055430233,25.568228784948587,26.605460099339485
1131,25.589508549273013,25.57389073818922,26.584957282453775
1132,25.60018927320838,25.579414926469326,26.567410997509956
1133,25.60692431680858,25.58584574609995,26.56031624174118
1134,25.612079254314303,25.59177289158106,26.558439835369587
1135,26.467820876732468,26.248629584372043,25.014355380296706
1136,26.49444589716196,26.451400579348206,24.781976055562495
1137,26.507867224037646,26.44229402153194,24.802105872169136
1138,26.515212140500545,26.46332145614922,24.812061340756713
1139,26.517321910232305,26.48460613696277,24.829841297794133
1140,26.528594798862933,26.50860374367237,24.8381775098145
1141,26.53837612223625,26.530484679549932,24.845383818586356
1142,26.548333376169204,26.548151451557874,24.86033191156946
1143,26.561490237236022,26.565805863052606,24.874794806562363
1144,26.574068143486976,26.578355717867613,24.89420525471121
1145,26.5834678555727,26.586698192566633,24.899060715198516
1146,26.586288902431725,26.58140158972144,24.893896507307886
1147,26.586843482673167,26.573234050929546,24.87342624713108
1148,25.68587366294861,25.666308122962715,26.407065153538248
1149,25.537523107498885,25.490631779465826,26.62308718550205
1150,25.539001784183085,25.47693366957456,26.61059432762861
1151,25.560977393258362,25.698629992082715,26.6119692171216
1152,25.557113022971897,25.67493492178619,26.592702529788017
1153,25.550816944530233,25.64703844487667,26.603557899057865
1154,25.580478873066603,25.628264378756285,26.61149466729164
1155,25.627710050866007,25.61531389132142,26.598325713932514
1156,25.671058130413293,25.601538255810738,26.58814990466833
1157,25.69288371220231,25.593841791152954,26.581011305958032
1158,25.69801704674959,25.587644457817078,26.577876921206713
1159,26.54669949737191,26.23401232755184,25.03740250712633
1160,26.526046186208724,26.414965982943773,24.804966713510453
1161,26.55033724334836,26.426399734266102,24.828464681956916
1162,26.554663791775702,26.455279394447803,24.825681084044277
1163,26.56509826657176,26.49096970579028,24.82043245921284
1164,26.583631291508674,26.543070397734642,24.82718641797453
1165,26.586912091344594,26.5895222569108,24.84600662542414
1166,26.590001470863818,26.661934837162494,24.898945408150553
1167,26.59152649667859,26.647181033551693,24.876898410007357
1168,26.590724348545073,26.6350177744627,24.877602702215313
1169,26.58282354426384,26.63484414613247,24.88212895786762
1170,26.568936787068843,26.62342810577154,24.888886512465774
1171,26.55332284373045,26.60901306515932,24.88728243971616
1172,25.628812627762557,25.688046979993583,26.4450957589522
1173,25.484451983951033,25.48800131193921,26.65471362608671
1174,25.489901143021882,25.477335609771313,26.660641196250914
1175,25.50701981499791,25.703854446299374,26.659128754794597
1176,25.498576271310448,25.68146413937211,26.64940883165598
1177,25.493702490776776,25.668874017894268,26.647265053749084
1178,25.488137504979967,25.65382195264101,26.645314439594745
1179,25.485879431441425,25.64494365081191,26.633639208436012
1180,25.482775931209325,25.63284010440111,26.624717510700226
1181,25.483230850622057,25.62761725112796,26.60087352192402
1182,25.48333827868104,25.625629879534245,26.58687578833103
1183,26.359342202067374,26.283091488689184,25.02692018842697
1184,26.498889814585446,26.518724791169166,24.80196875540912
1185,26.526755049347877,26.521632272213697,24.82223061493039
1186,26.529732290178536,26.554826989233494,24.834109414577483
1187,26.536306216835975,26.621097310841083,24.88013949638605
1188,26.55840250056982,26.688925750017166,24.926173193588852
1189,26.573589425057172,26.7338794836998,24.967676215082406
1190,26.580551858514546,26.748147852182388,24.980414360970258
1191,26.578941683739423,26.72248999720812,24.953945663034915
1192,26.571969203174113,26.675189330637455,24.925633873999118
1193,26.5539344432652,26.6013760561347,24.89062214756757
1194,26.546836010634898,26.57263138091564,24.906563831701874
1195,26.53023647841811,26.54034377580881,24.905621264338492
1196,25.609759433090687,25.617502480089666,26.449908013522624
1197,25.47180807300657,25.419139131248,26.650057870030402
1198,25.480620909377933,25.425988911926748,26.638703520476817
1199,25.50821522526443,25.67988587729633,26.62123604810238
1200,25.507866398394107,25.684382712468505,26.595325014948845
1201,25.511043234691023,25.695760916918516,26.587739694327116
1202,25.513030399531125,25.70524154510349,26.57812852358818
1203,25.512194514237343,25.708170084282756,26.56985060071945
1204,25.507370606027543,25.700214367359877,26.56965274310112
1205,25.50091688144952,25.686487095430493,26.57385729572177
1206,25.492579276636242,25.66679096966982,26.582135173887014
1207,26.359167556732892,26.301186084210872,25.03624734675884
1208,26.482573238655924,26.478390575781464,24.828818892803042
1209,26.485818443343042,26.449432553187012,24.865087931253015
1210,26.48707080025971,26.447832213178277,24.88943538183719
1211,26.490821634873747,26.458228980585933,24.914759740442037
1212,26.493677036359905,26.467357666626572,24.935656288847326
1213,26.500420763611793,26.47443654707074,24.94819033539295
1214,26.503919135302304,26.471347167551517,24.942596141457557
1215,26.50574021552503,26.46348321570456,24.911841323807835
1216,26.50507406656444,26.445408951885998,24.885999273717403
1217,26.507218073576688,26.430236047528684,24.861486321756615
1218,26.508650518476962,26.408134483894333,24.852451432617613
1219,26.509492206841706,26.392679988102987,24.853250373014248
1220,25.59866255325079,25.483454779066147,26.4106914858073
1221,25.47832824651897,25.291318639457227,26.65257503378391
1222,25.503287673125044,25.29948527300358,26.658661658942698
1223,25.538890101996948,25.5521951764822,26.65522390550375
1224,25.54838939170353,25.559486761689186,26.642060718894005
1225,25.55461488334462,25.563617799431086,26.635407611191273
1226,25.561643084008246,25.566232796758413,26.63082805222273
1227,25.556007628757506,25.569834399968386,26.62746002471447
1228,25.5616257404536,25.570612832903862,26.629355944156647
1229,25.556839267220347,25.571858305484056,26.62720879113674
1230,25.550530488099902,25.57284153625369,26.629240206837654
1231,26.41342192831845,26.224769390583038,25.085434992074966
1232,26.53299529802799,26.43990817705542,24.83473649548739
1233,26.555374744802712,26.439698732852936,24.870895619247108
1234,26.558337568759917,26.448194937244057,24.8734180216901
1235,26.560456927388906,26.45759111775458,24.87461046336591
1236,26.561247474968432,26.463652301043272,24.87946829034388
1237,26.561857856333255,26.475721973389387,24.87970930917561
1238,26.561135816842317,26.481917993560433,24.89312329071015
1239,26.56182682093978,26.491212853625417,24.90326131156087
1240,26.56004095029831,26.496033191144466,24.909560563251375
1241,26.55596598190069,26.49457854537666,24.899572346568107
1242,26.55151114565134,26.48743895201385,24.88807893565297
1243,26.547600853711366,26.482039944663644,24.876683132000267
1244,25.635081285506487,25.57426629894972,26.419689247917383
1245,25.484748432308436,25.396813786864282,26.65491018730402
1246,25.490518197778613,25.39305116170645,26.64338578569889
1247,25.511342362463473,25.632464461028576,26.63294583505392
1248,25.507770922929048,25.62124852463603,26.614097147643566
1249,25.50918911859393,25.615274988114834,26.606033890902996
1250,25.522576923444866,25.61254833266139,26.601393691658973
1251,25.536588052716105,25.60988863185048,26.59919365441799
1252,25.550555879678576,25.606473430991173,26.599201298713684
1253,25.54360309903044,25.606483422219753,26.596856131613254
1254,25.5496621774137,25.605441015213728,26.600984945356846
1255,26.394948665041476,26.257333911418915,25.051747050344943
1256,26.50888202664256,26.474817728087306,24.80363558626175
1257,26.529918502539395,26.480581957310438,24.842249586455523
1258,26.53180292201042,26.495115272164345,24.847985555742866
1259,26.53475906279683,26.512037496477365,24.845212873163632
1260,26.535218201100825,26.527422356814146,24.84757750269398
1261,26.535251762241124,26.545051164388656,24.852392424019285
1262,26.53211070549488,26.555291480779648,24.860157211752608
1263,26.528624437272548,26.55732601454854,24.8740933628045
1264,26.52409988594055,26.55461886098981,24.888582218647002
1265,26.515825628757476,26.540073185622692,24.895228746555745
1266,26.50874983844161,26.524341102153063,24.88937835136801
1267,26.499897291406988,26.5039363758862,24.879622592799365
1268,25.583913231164217,25.594687889605762,26.41680398031324
1269,25.425641715422273,25.400125432103874,26.658803301930426
1270,25.448860470101238,25.402322083055974,26.640519107758998
1271,25.4760425863415,25.65525333583355,26.624003037273884
1272,25.470080499500035,25.651714876294136,26.60378573036194
1273,25.473036545291542,25.660537846386433,26.594023160099983
1274,25.47663794733584,25.664523972198367,26.595264464080334
1275,25.479879363402723,25.66457364335656,26.59147888368368
1276,25.487390107437967,25.657416665926576,26.590833633601665
1277,25.496005449406802,25.64994692057371,26.592544391214847
1278,25.514843435920774,25.648966148495674,26.602170347630977
1279,26.39744322978705,26.29951676672697,25.06778064763546
1280,26.495017844706773,26.502956095546484,24.821848880708217
1281,26.516136038571595,26.49750707617402,24.86222087961994
1282,26.51971821811795,26.50526051542163,24.86641523495689
1283,26.526961266517638,26.520941279292106,24.86457975322753
1284,26.530397880345582,26.53684318011999,24.868964505590498
1285,26.531086124002933,26.557279020011425,24.889174355402588
1286,26.541818614572286,26.58148933148384,24.92093558257818
1287,26.548592656373977,26.598744831442833,24.975927416443824
1288,26.556971262663602,26.60970876312256,25.037333574354648
1289,26.559093392908572,26.60970190113783,25.067744013130664
1290,26.552852887183427,26.593445389926433,25.06878316795826
1291,26.54596782428026,26.577067296415567,25.058054041326045
1292,25.638917146146298,25.664320561379196,26.58481040883064
1293,25.530874098546803,25.490577957868577,26.78580263543129
1294,25.53066721920669,25.480716390345247,26.763483057796954
1295,25.553269695453345,25.719216116704047,26.738320551276207
1296,25.551820076033472,25.71240508556366,26.710451416134834
1297,25.547712407037615,25.708108407445252,26.70650416558981
1298,25.54386613397859,25.70384979713708,26.706313393473625
1299,25.54036996603012,25.699591195210814,26.709543287217617
1300,25.536089162537827,25.692505665123463,26.70973329937458
1301,25.533024302180856,25.68519664555788,26.713751673161983
1302,25.53134382000193,25.682366685941815,26.715888454973697
1303,26.406317657430655,26.340680421724915,25.18036956733465
1304,26.510648250102996,26.510609991312027,24.964072510808705
1305,26.51810182955861,26.515424902945757,24.99968114888668
1306,26.527363899618386,26.534976574987173,25.008115288078784
1307,26.540406286239623,26.55920500254631,25.016210898965596
1308,26.55235116881132,26.58323860114813,25.02391985824704
1309,26.566962837696074,26.60471263474226,25.041445400774478
1310,26.594312093675136,26.632408946216106,25.068344358563422
1311,26.65678729069233,26.671500399172306,25.13680794483423
1312,26.684094167768954,26.691495172142982,25.186895158350467
1313,26.659410424053668,26.66916714555025,25.18071615344286
1314,26.63381475162506,26.640847980439663,25.164527569174766
1315,26.60068987262249,26.607347346305847,25.14390299117565
1316,25.66575280380249,25.67866973140836,26.6699922709465
1317,25.539340608648956,25.525816167514773,26.886281403779982
1318,25.537701728649438,25.513883546968923,26.848046961307524
1319,25.55681816857308,25.752248048433103,26.823107726335525
1320,25.552695892713963,25.744861250044778,26.778681493759155
1321,25.54903651374392,25.742797567509115,26.76570080912113
1322,25.54607769843191,25.741838773479685,26.74253191000223
1323,25.542027928479946,25.736715462990105,26.72774080133438
1324,25.54059026479721,25.73489321069792,26.721377685129642
1325,25.541900791947263,25.73800898063928,26.71620412862301
1326,25.542395033312495,25.739376351237297,26.7122975358963
1327,26.416236278124153,26.39212209281884,25.164373185694217
1328,26.523579716205596,26.55058869665861,24.954550232946872
1329,26.534952751815318,26.560431252628565,25.007088840216397
1330,26.549824069708585,26.59199623709917,25.04958371466398
1331,26.574576623260974,26.631253897607326,25.083960380613803
1332,26.63207294744253,26.687590568721294,25.120518934190272
1333,26.6808557356596,26.73166715300083,25.135327790141105
1334,26.703707441210746,26.75477860814333,25.111033838450908
1335,26.68367934179306,26.741923853218555,25.071328517258166
