,action1,action3,action5
1928,25.5,26.0,26.0
1929,25.5,26.0,26.0
1930,25.5,26.0,26.0
1931,25.5,26.0,25.5
1932,25.5,26.0,25.5
1933,25.5,26.0,25.5
1934,25.5,26.0,25.5
1935,25.5,25.5,25.5
1936,25.5,25.5,25.5
1937,25.5,25.5,25.5
1938,26.5,24.5,27.0
1939,26.5,24.5,27.0
1940,26.5,24.5,27.0
1941,26.5,24.5,27.0
1942,26.5,24.5,27.0
1943,26.5,24.5,27.0
1944,26.5,24.5,27.0
1945,26.5,24.5,27.0
1946,26.5,24.5,27.0
1947,26.5,24.5,27.0
1948,26.5,24.5,27.0
1949,26.5,24.5,27.0
1950,26.5,24.5,27.0
1951,26.5,25.5,25.5
1952,26.5,25.5,25.5
1953,26.5,25.5,25.5
1954,26.5,25.5,25.5
1955,25.5,26.0,25.5
1956,25.5,26.0,25.5
1957,25.5,26.0,25.5
1958,25.5,26.0,25.5
1959,25.5,26.0,25.5
1960,26.5,25.5,26.0
1961,26.5,25.5,26.0
1962,26.5,25.5,26.0
1963,26.5,25.5,26.0
1964,26.5,25.5,26.0
1965,26.5,25.5,26.0
1966,26.5,25.5,26.0
1967,26.5,25.5,26.0
1968,26.5,25.5,26.0
1969,26.5,25.5,26.0
1970,26.5,25.5,26.0
1971,25.5,26.0,26.0
1972,25.5,26.0,26.0
1973,25.5,26.0,26.0
1974,25.5,26.0,26.0
1975,25.5,26.0,25.5
1976,25.5,26.0,25.5
1977,25.5,26.0,25.5
1978,25.5,26.0,25.5
1979,25.0,25.5,25.5
1980,25.0,25.5,25.5
1981,25.0,25.5,25.5
1982,25.0,25.5,25.5
1983,27.0,25.5,25.5
1984,26.5,25.0,26.0
1985,26.5,25.0,26.0
1986,26.5,25.0,26.0
1987,26.5,25.0,26.0
1988,26.5,25.0,26.0
1989,24.5,26.5,25.5
1990,24.5,26.5,25.5
1991,24.5,26.5,25.5
1992,24.5,26.5,25.5
1993,24.5,26.5,25.5
1994,26.5,25.0,26.0
1995,26.5,25.0,26.0
1996,26.5,25.0,26.0
1997,26.5,25.0,26.0
1998,26.5,25.0,26.0
1999,26.5,25.0,26.0
2000,26.5,25.0,26.0
2001,26.5,25.0,26.0
2002,26.5,25.0,26.0
2003,26.5,25.0,26.0
2004,26.5,25.0,26.0
2005,26.5,25.0,26.0
2006,25.5,25.5,25.5
2007,25.5,25.5,27.0
2008,26.0,26.0,27.0
2009,26.0,26.0,27.0
2010,26.0,26.0,27.0
2011,26.0,26.0,27.0
2012,26.0,26.0,27.0
2013,26.0,26.0,27.0
2014,26.0,26.0,27.0
2015,26.0,26.0,27.0
2016,26.0,26.0,27.0
2017,27.0,25.0,25.0
2018,27.0,25.0,25.0
2019,27.0,25.0,25.0
2020,27.0,25.0,25.0
2021,26.0,25.5,25.5
2022,26.0,25.5,25.5
2023,26.0,25.5,25.5
2024,25.5,26.0,25.5
2025,25.5,26.0,25.5
2026,25.0,25.0,25.0
2027,25.0,25.0,25.0
2028,25.0,25.0,25.0
2029,25.0,25.0,25.0
2030,25.0,25.0,25.0
2031,25.0,25.0,25.0
2032,25.0,25.0,25.0
2033,25.0,25.0,25.0
2034,25.0,25.0,25.0
2035,25.0,25.0,25.0
2036,25.0,25.0,25.0
2037,25.0,25.0,25.0
2038,25.0,25.0,25.0
2039,26.0,25.5,25.0
2040,26.0,25.5,25.0
2041,26.0,25.5,25.0
2042,26.0,25.5,25.0
2043,26.0,25.5,25.0
2044,26.0,25.5,25.0
2045,25.5,25.5,25.5
2046,25.5,25.5,25.5
2047,25.5,25.5,25.5
2048,25.5,25.5,25.5
2049,25.5,25.5,25.5
2050,25.5,25.5,25.5
2051,25.5,26.0,26.0
2052,25.5,26.0,26.0
2053,25.5,26.0,26.0
2054,25.5,26.0,26.0
2055,25.5,26.0,26.0
2056,26.0,26.0,26.0
2057,26.0,25.5,26.0
2058,26.0,26.0,26.0
2059,25.5,25.0,25.0
2060,25.5,25.0,25.0
2061,25.5,25.0,25.0
2062,25.5,25.0,25.0
2063,25.5,25.0,25.0
2064,25.5,25.0,25.0
2065,25.5,25.0,25.0
2066,25.5,27.0,26.5
2067,25.5,27.0,26.5
2068,25.5,27.0,26.5
2069,25.5,27.0,26.5
2070,25.5,27.0,26.5
2071,25.5,27.0,26.5
2072,25.5,25.5,26.5
2073,25.5,25.5,26.5
2074,25.5,25.5,26.5
2075,25.5,25.5,26.5
2076,25.5,25.5,26.5
2077,25.5,25.5,26.5
2078,25.5,25.5,26.5
2079,25.5,25.5,26.5
2080,25.5,25.5,26.5
2081,25.5,25.5,26.5
2082,25.5,25.5,26.5
2083,26.0,25.5,24.5
2084,26.0,25.5,24.5
2085,26.0,25.5,24.5
2086,26.0,25.5,24.5
2087,26.0,25.5,24.5
2088,26.0,25.5,24.5
2089,26.0,25.5,24.5
2090,26.0,25.5,24.5
2091,26.0,25.5,24.5
2092,26.0,25.5,24.5
2093,25.0,26.0,25.0
2094,25.0,26.0,25.0
2095,26.0,25.5,25.5
2096,26.0,25.5,25.5
2097,26.0,25.5,25.5
2098,26.0,25.5,25.5
2099,25.5,26.5,25.5
2100,25.5,26.5,25.5
2101,26.0,25.5,26.0
2102,26.0,25.5,26.0
2103,26.0,25.5,26.0
2104,26.0,25.5,26.0
2105,26.0,25.5,26.0
2106,26.0,25.5,26.0
2107,26.0,25.5,26.0
2108,25.0,26.0,25.0
2109,25.5,25.0,25.0
2110,25.5,25.0,25.0
2111,26.0,26.0,24.5
2112,26.0,26.0,24.5
2113,26.0,26.0,24.5
2114,26.0,26.0,24.5
2115,27.0,25.5,25.5
2116,27.0,25.5,25.5
2117,27.0,25.5,25.5
2118,27.0,25.5,25.5
2119,27.0,25.5,25.5
2120,26.5,25.5,26.0
2121,26.5,25.5,26.0
2122,26.5,25.5,26.0
2123,26.5,25.5,26.0
2124,26.5,25.5,26.0
2125,26.5,25.5,26.0
2126,26.5,25.5,26.0
2127,26.0,26.0,24.5
2128,26.0,26.0,24.5
2129,26.0,26.0,24.5
2130,26.0,26.0,24.5
2131,26.0,26.0,24.5
2132,26.0,26.0,24.5
2133,26.0,26.0,24.5
2134,26.0,26.0,24.5
2135,26.0,26.0,24.5
2136,26.0,26.0,24.5
2137,26.0,26.0,24.5
2138,26.0,26.0,24.5
2139,25.0,25.5,25.0
2140,25.0,25.5,25.0
2141,25.0,25.5,25.0
2142,25.0,25.5,25.0
2143,25.0,25.5,25.0
2144,25.0,25.5,25.0
2145,26.0,25.5,26.0
2146,26.0,25.5,26.0
2147,26.0,25.5,26.0
2148,26.0,25.5,26.0
2149,26.0,25.5,26.0
2150,26.0,25.5,26.0
2151,26.0,25.5,26.0
2152,26.0,26.0,25.5
2153,25.0,25.0,25.0
2154,25.0,25.0,25.0
2155,25.0,25.0,25.0
2156,25.5,25.5,25.0
2157,25.5,25.5,25.0
2158,25.5,25.5,25.0
2159,25.5,25.5,25.0
2160,25.5,25.5,25.0
2161,25.0,25.0,25.0
2162,25.0,25.0,25.0
2163,25.0,25.0,25.0
2164,25.0,25.0,25.0
2165,25.5,25.5,25.5
2166,25.5,25.5,25.5
2167,25.5,25.5,25.5
2168,25.5,25.5,25.5
2169,25.5,25.5,25.5
2170,25.5,25.5,25.5
2171,25.5,25.5,25.5
2172,25.0,25.0,25.0
2173,27.0,25.5,25.5
2174,27.0,25.5,25.5
2175,27.0,25.5,25.5
2176,27.0,25.5,25.5
2177,27.0,25.5,25.5
2178,27.0,25.5,25.5
2179,27.0,25.5,25.5
2180,27.0,25.5,25.5
2181,27.0,25.5,25.5
2182,27.0,25.5,25.5
2183,27.0,25.5,25.5
2184,27.0,25.5,25.5
2185,25.5,25.0,27.0
2186,25.5,25.0,27.0
2187,25.5,25.0,27.0
2188,25.5,25.0,27.0
2189,25.5,25.0,27.0
2190,25.5,25.0,27.0
2191,26.0,25.5,25.5
2192,26.0,25.5,25.5
2193,26.0,25.5,25.5
2194,25.0,26.5,26.0
2195,25.0,26.5,26.0
2196,25.0,26.5,26.0
2197,25.0,26.5,26.0
2198,26.5,25.5,25.5
2199,26.5,25.5,25.5
2200,26.5,25.5,25.5
2201,26.5,25.5,25.5
2202,26.5,25.5,25.5
2203,26.0,26.5,24.5
2204,26.0,26.5,24.5
2205,26.0,26.5,24.5
2206,26.0,26.5,24.5
2207,26.0,26.5,24.5
2208,26.0,26.5,24.5
2209,26.0,26.5,24.5
2210,26.0,26.5,24.5
2211,26.0,26.5,24.5
2212,26.0,26.5,24.5
2213,26.5,25.5,25.5
2214,26.5,25.5,25.5
2215,25.0,26.0,25.5
2216,25.0,26.0,25.5
2217,25.0,26.0,25.5
2218,25.0,26.0,25.5
2219,25.0,26.0,25.5
2220,25.0,26.0,25.5
2221,25.0,26.0,25.5
2222,25.0,26.0,25.5
2223,25.0,26.0,25.5
2224,25.0,26.0,25.5
2225,25.0,26.0,25.5
2226,25.0,26.0,25.5
2227,25.0,26.0,25.5
2228,25.0,26.0,25.5
2229,25.0,26.0,25.5
2230,25.5,25.5,25.5
2231,25.5,25.5,25.5
2232,25.5,25.5,25.5
2233,25.5,25.5,25.5
2234,25.5,25.5,25.5
2235,25.5,25.5,25.5
2236,25.5,25.5,25.5
2237,25.5,25.5,25.5
2238,25.5,25.5,25.5
2239,25.5,25.5,25.5
2240,25.5,25.5,25.5
2241,25.5,25.5,25.5
2242,25.5,25.5,25.5
2243,25.5,25.5,25.5
2244,25.5,25.5,25.5
2245,25.5,25.5,25.5
2246,26.5,26.5,25.5
2247,26.5,26.5,25.5
2248,26.5,26.5,25.5
2249,26.5,26.5,25.5
2250,26.5,26.5,25.5
2251,26.5,26.5,25.5
2252,26.5,26.5,25.5
2253,26.5,26.5,25.5
2254,26.5,26.5,25.5
2255,26.5,26.5,25.5
2256,26.0,25.5,26.0
2257,26.0,25.5,26.0
2258,26.0,25.5,26.0
2259,26.0,25.5,26.0
2260,26.0,25.5,26.0
2261,26.0,25.5,26.0
2262,26.0,25.5,26.0
2263,26.0,25.5,26.0
2264,26.0,25.5,26.0
2265,26.0,25.5,26.0
2266,26.0,25.5,25.5
2267,26.0,25.5,25.5
2268,26.0,25.5,25.5
2269,26.0,25.5,25.5
2270,26.0,25.5,25.5
2271,26.0,25.5,25.5
2272,26.0,25.5,25.5
2273,26.0,25.5,24.5
2274,26.0,25.5,24.5
2275,26.0,25.5,24.5
2276,26.0,25.5,24.5
2277,26.0,25.5,24.5
2278,26.0,25.5,24.5
2279,26.0,25.5,24.5
2280,26.0,25.5,24.5
2281,26.5,26.5,25.0
2282,26.5,26.5,25.0
2283,26.5,26.5,25.0
2284,25.5,26.0,25.5
2285,25.5,26.0,25.5
2286,25.5,26.0,25.5
2287,25.5,26.0,26.0
2288,25.5,26.0,26.0
2289,25.5,26.0,26.0
2290,25.5,26.0,26.0
2291,25.5,26.0,26.0
2292,25.5,26.0,26.0
2293,25.5,26.0,26.0
2294,25.5,26.0,26.0
2295,25.5,26.0,26.0
2296,25.5,26.0,26.0
2297,25.5,26.0,26.0
2298,25.5,26.0,26.0
2299,25.5,26.0,26.0
2300,25.5,26.0,26.0
2301,25.5,26.0,26.0
2302,25.5,25.0,25.0
2303,25.5,25.0,25.0
2304,25.5,26.5,25.0
2305,25.5,26.5,25.0
2306,25.5,26.5,25.0
2307,25.5,26.5,25.0
2308,25.5,26.5,25.0
2309,25.5,26.5,25.0
2310,25.5,26.5,25.0
2311,25.5,26.5,25.0
2312,25.5,25.5,25.5
2313,25.5,25.5,25.5
2314,25.5,25.5,25.5
2315,25.5,25.5,25.5
2316,25.5,26.5,25.5
2317,25.5,26.5,25.5
2318,25.5,26.5,25.5
2319,25.5,25.5,27.0
2320,25.5,25.5,27.0
2321,25.5,25.5,27.0
2322,25.5,25.5,27.0
2323,25.5,26.5,25.5
2324,25.5,26.5,25.5
2325,25.5,26.5,25.5
2326,25.5,26.5,25.0
2327,25.5,26.5,25.0
2328,25.5,26.5,25.0
2329,25.5,26.5,25.0
2330,25.5,26.0,25.0
2331,25.5,26.0,25.0
2332,25.5,26.0,25.0
2333,25.5,26.0,25.0
2334,25.5,26.0,25.0
2335,25.5,26.0,25.0
2336,25.0,26.0,26.0
2337,25.0,26.0,26.0
2338,25.0,25.0,25.5
2339,25.0,25.0,25.5
2340,25.0,25.0,25.5
2341,25.0,25.0,25.5
2342,25.0,25.0,25.5
2343,25.0,25.0,25.5
2344,25.0,25.0,25.5
2345,25.5,26.0,25.0
2346,25.5,26.0,25.0
2347,25.5,26.0,25.0
2348,25.5,26.0,25.0
2349,25.5,26.0,25.0
2350,25.5,26.0,25.0
2351,25.5,26.0,25.0
2352,25.5,26.0,25.0
2353,25.5,26.0,25.0
2354,25.5,26.0,25.0
2355,25.5,26.5,25.5
2356,25.5,26.5,25.5
2357,25.5,26.5,25.5
2358,25.5,26.5,25.5
2359,25.5,26.5,25.5
2360,25.5,26.5,25.5
2361,25.5,26.5,25.5
2362,25.5,26.5,25.5
2363,25.5,26.5,25.5
2364,25.5,26.5,25.5
2365,25.5,26.5,25.5
2366,25.5,26.5,25.5
2367,25.5,26.5,25.5
2368,25.0,25.5,26.0
2369,25.0,25.5,26.0
2370,26.0,26.0,25.5
2371,26.0,26.5,26.5
2372,26.0,26.5,26.5
2373,26.5,26.5,27.0
2374,26.5,26.5,27.0
2375,26.0,26.5,26.5
2376,26.0,26.5,26.5
2377,26.5,26.5,25.0
2378,25.0,25.5,26.0
2379,25.0,25.5,26.0
2380,26.5,25.5,25.5
2381,26.5,25.5,25.5
2382,26.5,25.5,25.5
2383,26.5,25.5,25.5
2384,26.5,25.5,25.5
2385,26.5,25.5,25.5
2386,25.0,25.0,26.0
2387,25.0,25.0,26.0
2388,25.0,25.0,26.0
2389,25.0,25.0,26.0
2390,25.0,25.0,26.0
2391,25.0,25.0,26.0
2392,25.0,25.0,26.0
2393,25.0,25.0,26.0
2394,25.0,25.0,26.0
2395,25.0,25.5,24.5
2396,25.0,25.5,24.5
2397,25.0,25.5,24.5
2398,25.0,25.5,24.5
2399,25.0,25.5,24.5
2400,25.0,25.5,24.5
2401,25.0,25.5,24.5
2402,25.0,25.5,24.5
2403,25.0,25.5,24.5
2404,25.0,25.5,24.5
2405,25.5,25.5,25.5
2406,25.5,25.5,25.5
2407,25.5,25.5,25.5
2408,25.5,25.5,25.5
2409,25.5,25.5,25.5
2410,25.5,25.5,25.5
2411,25.5,25.5,25.5
2412,25.5,25.5,25.5
2413,26.0,26.0,25.5
2414,26.0,26.0,25.5
2415,26.0,26.0,25.5
2416,26.0,26.0,25.5
2417,26.0,26.0,25.5
2418,26.0,26.0,25.5
2419,26.0,26.0,25.5
2420,25.5,26.5,25.5
2421,25.5,26.5,25.5
2422,25.5,26.5,25.5
2423,25.5,26.5,25.5
2424,25.5,26.5,25.5
2425,25.5,27.0,25.0
2426,25.5,27.0,25.0
2427,25.5,27.0,25.0
2428,25.5,27.0,25.0
2429,25.5,27.0,25.0
2430,25.5,25.5,26.0
2431,25.5,25.5,26.0
2432,25.5,25.5,27.0
2433,25.5,25.5,26.0
2434,25.5,25.5,26.0
2435,25.5,25.5,27.0
2436,25.5,25.5,27.0
2437,25.5,25.5,27.0
2438,25.5,25.5,27.0
2439,25.5,25.5,27.0
2440,25.5,27.0,26.0
2441,25.5,27.0,26.0
2442,25.5,27.0,26.0
2443,25.5,27.0,26.0
2444,25.5,27.0,26.0
2445,25.5,27.0,26.0
2446,26.0,25.5,24.5
2447,26.0,25.5,24.5
2448,26.0,25.5,24.5
2449,26.0,25.5,24.5
2450,26.0,25.5,24.5
2451,26.0,25.5,24.5
2452,26.0,25.5,24.5
2453,26.0,25.5,24.5
2454,26.0,25.5,24.5
2455,26.0,25.5,24.5
2456,25.0,26.0,25.0
2457,25.0,26.0,25.0
2458,25.0,26.0,25.0
2459,25.0,26.0,25.0
2460,25.0,26.0,25.0
2461,25.0,26.0,25.0
2462,25.0,26.0,25.0
2463,25.0,26.0,25.0
2464,25.0,26.0,25.0
2465,25.0,26.0,25.0
2466,25.0,26.0,25.0
2467,26.0,25.5,27.0
2468,26.0,25.5,27.0
2469,26.0,25.5,27.0
2470,26.0,25.5,27.0
2471,26.0,25.5,27.0
2472,26.0,25.5,27.0
2473,26.0,25.5,27.0
2474,25.5,26.0,25.5
2475,25.5,26.0,25.5
2476,25.5,26.0,25.5
2477,25.5,26.0,25.5
2478,25.5,26.0,25.5
2479,25.5,26.0,25.5
2480,25.5,26.0,25.5
2481,25.5,26.0,25.5
2482,25.5,26.0,25.5
2483,25.0,25.0,25.0
2484,25.0,25.0,25.0
2485,25.0,25.0,25.0
2486,25.0,25.0,25.0
2487,25.0,25.0,25.0
2488,25.0,25.0,25.0
2489,25.0,25.0,25.0
2490,25.0,25.0,25.0
2491,25.0,25.0,25.0
2492,25.0,25.0,25.0
2493,25.0,25.0,25.0
2494,25.5,25.0,24.5
2495,25.5,25.0,24.5
2496,25.5,25.0,24.5
2497,25.5,25.0,24.5
2498,25.5,25.5,25.5
2499,25.5,25.5,25.5
2500,25.5,25.5,25.5
2501,25.5,25.5,25.5
2502,25.5,25.5,26.0
2503,25.5,25.5,26.0
2504,25.5,25.5,26.0
2505,25.5,25.5,26.0
2506,25.5,25.5,26.0
2507,25.5,25.5,26.0
2508,25.5,25.5,26.0
2509,25.5,25.5,26.0
2510,25.5,25.5,26.0
2511,25.5,25.5,26.0
2512,25.5,25.5,26.0
2513,25.5,26.0,26.0
2514,25.5,26.0,26.0
2515,25.0,26.0,25.5
2516,25.0,26.0,25.5
2517,26.0,25.5,24.5
2518,26.0,25.5,24.5
2519,26.0,25.5,24.5
2520,26.0,25.5,24.5
2521,25.0,26.0,25.5
2522,25.0,26.0,25.5
2523,25.0,26.0,25.5
2524,25.0,26.0,25.5
2525,25.0,26.0,25.5
2526,25.0,26.0,25.5
2527,25.0,26.0,25.5
2528,25.0,26.0,25.5
2529,25.0,26.0,25.5
2530,25.0,26.0,25.5
2531,25.0,26.0,25.5
2532,25.0,26.0,25.5
2533,25.0,26.0,25.5
2534,25.0,26.0,25.5
2535,25.0,26.0,25.5
2536,25.0,26.0,25.5
2537,25.0,26.0,25.5
2538,25.0,26.0,25.5
2539,25.0,26.0,25.5
2540,27.0,25.5,25.0
2541,27.0,25.5,25.0
2542,27.0,25.5,25.0
2543,27.0,25.5,25.0
2544,27.0,25.5,25.0
2545,27.0,25.5,25.0
2546,27.0,25.5,27.0
2547,27.0,25.5,27.0
2548,25.5,25.5,26.0
2549,25.5,25.5,26.0
2550,25.5,25.5,26.0
2551,25.5,25.5,26.0
2552,25.5,25.5,26.0
2553,25.5,25.5,26.0
2554,25.5,25.0,26.5
2555,25.5,25.0,26.5
2556,25.5,25.0,26.5
2557,26.0,25.5,26.0
2558,26.0,25.5,26.0
2559,27.0,25.5,27.0
2560,27.0,25.5,27.0
2561,27.0,25.5,27.0
2562,27.0,25.5,27.0
2563,27.0,25.5,27.0
2564,27.0,25.5,27.0
2565,27.0,25.5,27.0
2566,27.0,25.5,27.0
2567,27.0,25.5,27.0
2568,26.5,26.0,26.0
2569,26.5,26.0,26.0
2570,25.5,26.5,25.0
2571,25.5,26.5,25.0
2572,26.5,26.0,26.0
2573,25.5,26.5,25.5
2574,25.5,25.5,25.5
2575,25.5,25.5,25.5
2576,25.5,25.5,25.5
2577,25.5,25.5,25.5
2578,25.5,25.5,25.5
2579,25.5,25.5,25.5
2580,25.5,25.5,25.5
2581,25.5,25.0,27.0
2582,26.0,26.5,26.5
2583,26.0,26.5,26.5
2584,26.0,26.5,26.5
2585,26.0,26.5,26.5
2586,26.0,26.5,26.5
2587,26.0,26.5,26.5
2588,26.0,26.5,26.5
2589,26.0,26.5,26.5
2590,26.0,26.0,26.0
2591,26.0,26.0,26.0
2592,26.0,26.0,26.0
2593,26.0,26.0,26.0
2594,26.0,26.0,26.0
2595,25.5,26.0,25.5
2596,25.5,26.0,25.5
2597,25.5,25.5,25.5
2598,25.5,25.5,25.5
2599,25.5,25.5,25.5
2600,25.5,25.5,25.5
2601,25.0,26.0,25.5
2602,25.0,26.0,25.5
2603,25.0,26.0,25.5
2604,25.0,26.0,25.5
2605,25.5,26.5,25.5
2606,25.5,26.5,25.5
2607,25.5,26.5,25.5
2608,25.5,26.5,25.5
2609,25.5,26.5,25.5
2610,25.0,26.5,25.0
2611,25.0,26.5,25.0
2612,25.0,26.5,25.0
2613,25.5,27.0,26.0
2614,25.5,27.0,26.0
2615,25.5,27.0,26.0
2616,24.5,27.0,26.0
2617,24.5,27.0,26.0
2618,26.0,26.5,26.0
2619,26.0,26.5,26.0
2620,26.0,26.5,26.0
2621,26.0,26.5,26.0
2622,26.0,26.5,26.0
2623,25.5,25.5,25.5
2624,25.5,25.5,25.5
2625,25.5,25.5,25.5
2626,25.5,25.5,25.5
2627,25.5,25.5,25.5
2628,25.5,25.5,25.5
2629,25.5,25.5,25.5
2630,25.5,25.5,25.5
2631,25.5,25.5,25.5
2632,25.5,25.5,25.5
2633,25.5,25.5,25.5
2634,25.5,25.5,25.5
2635,25.5,25.5,25.5
2636,25.5,25.5,26.0
2637,27.0,25.0,25.0
2638,27.0,25.0,25.0
2639,27.0,25.0,25.0
2640,27.0,25.0,25.0
2641,25.5,25.0,26.5
2642,25.5,25.0,26.5
2643,25.5,25.0,26.5
2644,25.5,25.0,26.5
2645,25.5,25.0,26.5
2646,25.5,25.0,26.5
2647,25.5,25.0,26.5
2648,25.5,25.0,26.5
2649,25.5,25.0,26.5
2650,25.5,25.0,26.5
2651,25.5,25.0,26.5
2652,25.5,25.0,26.5
2653,25.5,25.0,26.5
2654,25.5,25.0,26.5
2655,25.5,25.0,26.5
2656,25.5,25.0,26.5
2657,26.0,26.5,27.0
2658,26.0,26.5,27.0
2659,26.0,26.5,27.0
2660,25.5,25.5,25.0
2661,25.5,25.5,25.0
2662,25.5,25.5,25.0
2663,25.5,26.5,25.0
2664,25.5,26.5,25.0
2665,25.5,26.5,25.0
2666,26.0,26.5,27.0
2667,26.0,26.5,27.0
2668,26.0,26.5,27.0
2669,26.0,26.5,27.0
2670,26.0,26.0,26.0
2671,26.0,26.0,26.0
2672,26.0,26.0,26.0
2673,26.0,26.0,26.0
2674,26.0,26.0,26.0
2675,26.0,26.0,26.0
2676,26.0,26.0,26.0
2677,26.0,26.0,26.0
2678,26.0,26.0,26.0
2679,26.0,26.0,26.0
2680,26.0,26.0,26.0
2681,26.0,26.0,26.0
2682,26.0,26.0,26.0
2683,25.5,26.0,25.0
2684,25.5,26.0,25.0
2685,25.5,26.0,25.0
2686,25.5,26.0,25.0
2687,25.5,26.0,25.0
2688,25.5,26.0,25.0
2689,25.5,25.5,26.0
2690,25.5,25.5,26.0
2691,25.5,25.5,26.0
2692,25.5,25.5,26.0
2693,25.5,25.5,26.0
2694,25.5,25.5,26.0
2695,25.5,25.5,26.0
2696,25.5,26.0,26.0
2697,25.5,26.0,26.0
2698,25.5,26.0,26.0
2699,26.0,26.0,25.5
2700,26.0,26.0,25.5
2701,26.0,26.0,25.5
2702,26.0,26.0,25.5
2703,26.0,26.0,25.5
2704,26.0,26.0,27.0
2705,26.0,26.0,27.0
2706,26.0,26.0,27.0
2707,26.0,26.0,27.0
2708,26.0,26.0,27.0
2709,26.0,26.0,27.0
2710,26.0,26.0,27.0
2711,26.0,26.0,27.0
2712,26.0,26.0,27.0
2713,26.0,26.0,27.0
2714,26.0,26.0,27.0
2715,26.0,26.0,27.0
2716,26.0,26.0,27.0
2717,26.0,26.0,27.0
2718,26.0,26.0,27.0
2719,25.5,25.5,25.5
2720,25.5,25.5,25.5
2721,25.0,25.5,25.0
2722,25.0,25.5,25.0
2723,25.0,25.5,25.0
2724,25.0,25.5,25.0
2725,25.0,25.5,25.0
2726,25.0,25.5,25.0
2727,25.0,25.5,25.0
2728,26.0,26.5,25.5
2729,26.0,26.5,25.5
2730,26.0,26.5,25.5
2731,26.0,26.5,25.5
2732,26.0,26.5,25.5
2733,26.0,26.5,25.5
2734,26.0,26.5,25.5
2735,26.0,26.5,25.5
2736,26.0,26.5,25.5
2737,26.0,26.5,25.5
2738,26.0,26.5,25.5
2739,26.0,26.5,25.5
2740,26.0,26.5,25.5
2741,26.0,26.5,25.5
2742,25.5,27.0,25.5
2743,25.5,27.0,25.5
2744,25.5,27.0,25.5
2745,25.5,25.5,25.5
2746,25.0,25.0,25.0
2747,25.0,25.0,25.0
2748,25.0,25.0,25.0
2749,25.0,25.0,25.0
2750,25.0,25.0,25.0
2751,25.0,25.0,25.0
2752,25.0,25.0,25.0
2753,25.0,25.0,25.0
2754,25.0,25.0,25.0
2755,25.0,25.0,25.0
2756,26.5,26.5,25.0
2757,26.5,26.5,25.0
2758,26.5,26.5,25.0
2759,26.5,26.5,25.0
2760,27.0,26.5,25.0
2761,27.0,26.5,25.0
2762,27.0,26.5,25.0
2763,26.0,25.5,26.0
2764,26.0,25.5,26.0
2765,26.0,25.5,26.0
2766,26.0,25.5,26.0
2767,26.0,25.5,26.0
2768,26.0,25.5,26.0
2769,26.0,25.5,26.0
2770,26.0,25.5,26.0
2771,26.0,26.0,27.0
2772,26.0,26.0,27.0
2773,26.0,26.0,27.0
2774,26.0,26.0,27.0
2775,26.0,26.0,27.0
2776,26.0,26.0,27.0
2777,26.0,26.0,27.0
2778,26.0,26.0,27.0
2779,26.0,26.0,27.0
2780,26.0,26.0,27.0
2781,26.0,26.0,27.0
2782,26.0,26.0,27.0
2783,25.5,25.5,25.5
2784,25.5,25.5,25.5
2785,25.5,25.5,25.5
2786,25.5,25.5,25.5
2787,25.5,25.5,25.5
2788,25.5,25.5,25.5
2789,25.5,25.5,25.5
2790,25.5,25.5,25.5
2791,25.5,25.5,25.5
2792,25.5,25.5,25.5
2793,26.0,25.5,25.5
2794,26.0,25.5,25.5
2795,26.0,25.5,25.5
2796,26.0,25.5,25.5
2797,26.0,25.5,25.5
2798,26.0,25.5,25.5
2799,27.0,25.5,26.0
2800,27.0,25.5,26.0
2801,27.0,25.5,26.0
2802,26.0,25.0,25.0
2803,26.0,25.0,25.0
2804,26.0,25.0,25.0
2805,26.0,25.0,25.0
2806,26.5,26.0,26.5
2807,26.5,26.0,26.5
2808,26.5,26.0,26.5
2809,25.5,25.0,25.0
2810,26.0,26.0,25.5
2811,26.0,26.0,25.5
2812,26.0,26.0,25.5
2813,26.0,25.5,26.0
2814,26.0,25.5,26.0
2815,25.5,25.5,25.5
2816,25.5,25.5,25.5
2817,25.5,25.5,25.5
2818,25.5,25.5,25.5
2819,25.5,25.5,25.5
2820,25.5,25.5,25.5
2821,25.5,25.5,25.5
2822,25.5,25.5,25.5
2823,26.0,25.5,25.5
2824,26.0,25.5,25.5
2825,26.0,25.5,25.5
2826,26.0,25.5,25.0
2827,26.0,25.5,25.0
2828,26.0,25.5,25.0
2829,26.0,25.5,25.0
2830,25.0,25.5,24.5
2831,26.0,25.5,25.0
2832,26.0,25.5,25.0
2833,26.0,25.5,25.0
2834,26.0,25.5,25.0
2835,25.5,25.5,25.5
2836,25.5,25.5,25.5
2837,25.5,25.5,25.5
2838,25.5,25.5,25.5
2839,25.5,25.5,25.5
2840,25.5,25.5,25.5
2841,25.5,25.5,25.5
2842,25.5,25.5,25.5
2843,25.5,25.5,25.5
2844,25.5,25.5,25.5
2845,26.5,25.5,26.0
2846,26.5,25.5,26.0
2847,26.5,25.5,26.0
2848,26.5,25.5,26.0
2849,26.5,25.5,26.0
2850,26.5,25.5,26.0
2851,26.5,25.5,26.0
2852,26.5,25.5,26.0
2853,26.0,24.5,26.0
2854,26.0,24.5,26.0
2855,26.0,24.5,26.0
2856,26.0,24.5,26.0
2857,26.0,24.5,26.0
2858,26.0,24.5,26.0
2859,26.0,25.5,26.0
