0,1,2,3,4,5,6,7,8,9,10
2,14,1068,0,12.07,947.33,436.55,817.98,241.77,241.77,62.1
2,14,1069,0,13.32,418.95,240.9,240.9,240.9,240.9,56.7
2,14,1070,0,15,927.66,236.76,804.74,472.64,236.76,53.3
2,14,1071,0,16.4,325.71,187.28,187.28,187.28,187.28,52.3
2,14,1072,0,16.16,232.06,133.43,133.43,133.43,133.43,53.5
2,14,1073,0,15.55,128.54,73.91,73.91,73.91,73.91,56.3
2,14,1074,0,14.72,32.76,18.84,18.84,18.84,18.84,59.8
2,14,1075,0,13.82,0,0,0,0,0,63.7
2,14,1076,0,13,0,0,0,0,0,67.3
2,14,1077,0,12.39,0,0,0,0,0,70
2,14,1078,0,11.97,0,0,0,0,0,72.1
2,14,1079,0,11.69,0,0,0,0,0,73.6
2,15,1080,0,11.5,0,0,0,0,0,75.5
2,15,1081,0,11.35,0,0,0,0,0,76.7
2,15,1082,0,11.2,0,0,0,0,0,78
2,15,1083,0,11.01,0,0,0,0,0,79.7
2,15,1084,0,10.8,0,0,0,0,0,81.4
2,15,1085,0,10.6,0,0,0,0,0,82.8
2,15,1086,0,10.46,0,0,0,0,0,83.8
2,15,1087,0,10.4,0,0,0,0,0,84.1
2,15,1088,0,11.1,31.78,18.27,18.27,18.27,18.27,83
2,15,1089,0,11.87,93.68,53.87,53.87,53.87,53.87,80.9
2,15,1090,0,12.37,158.41,91.09,91.09,91.09,91.09,77.6
2,15,1091,0,12.71,214.77,123.49,123.49,123.49,123.49,74
2,15,1092,0,13,252.32,145.08,145.08,145.08,145.08,70.6
2,15,1093,0,13.36,263.85,151.71,151.71,151.71,151.71,67.6
2,15,1094,0,13.9,247.11,142.09,142.09,142.09,142.09,65.9
2,15,1095,0,14.62,205.35,118.08,118.08,118.08,118.08,65.5
2,15,1096,0,15,146.56,84.27,84.27,84.27,84.27,66.4
2,15,1097,0,14.83,81.54,46.89,46.89,46.89,46.89,68.1
2,15,1098,0,14.42,21.3,12.25,12.25,12.25,12.25,70.2
2,15,1099,0,13.9,0,0,0,0,0,72.2
2,15,1100,0,13.4,0,0,0,0,0,74
2,15,1101,0,13.03,0,0,0,0,0,75
2,15,1102,0,12.78,0,0,0,0,0,75.5
2,15,1103,0,12.6,0,0,0,0,0,75.6
2,16,1104,0,12.48,0,0,0,0,0,75.4
2,16,1105,0,12.35,0,0,0,0,0,75.5
2,16,1106,0,12.2,0,0,0,0,0,75.8
2,16,1107,0,11.99,0,0,0,0,0,76.4
2,16,1108,0,11.75,0,0,0,0,0,77.4
2,16,1109,0,11.53,0,0,0,0,0,78.2
2,16,1110,0,11.36,0,0,0,0,0,78.7
2,16,1111,0,11.3,0,0,0,0,0,78.7
2,16,1112,0,11.7,22.05,12.68,12.68,12.68,12.68,77.8
2,16,1113,0,12.39,64.06,36.83,36.83,36.83,36.83,75.8
2,16,1114,0,13.15,107.93,62.06,62.06,62.06,62.06,73.2
2,16,1115,0,13.91,146.11,84.01,84.01,84.01,84.01,70.2
2,16,1116,0,14.6,171.54,98.64,98.64,98.64,98.64,67.3
2,16,1117,0,15.15,179.35,103.13,103.13,103.13,103.13,65.1
2,16,1118,0,15.5,168.01,96.61,96.61,96.61,96.61,63.6
2,16,1119,0,15.6,139.73,80.34,80.34,80.34,80.34,63.6
2,16,1120,0,15.38,99.91,57.45,57.45,57.45,57.45,64.6
2,16,1121,0,14.84,55.82,32.1,32.1,32.1,32.1,66.5
2,16,1122,0,14.19,14.93,8.58,8.58,8.58,8.58,69
2,16,1123,0,13.61,0,0,0,0,0,71.8
2,16,1124,0,13.3,0,0,0,0,0,74.8
2,16,1125,0,13.3,0,0,0,0,0,77.6
2,16,1126,0,13.18,0,0,0,0,0,80.4
2,16,1127,0,12.89,0,0,0,0,0,82.7
2,17,1128,0,12.5,0,0,0,0,0,84.4
2,17,1129,0,12.08,0,0,0,0,0,86.1
2,17,1130,0,11.7,0,0,0,0,0,87.5
2,17,1131,0,11.42,0,0,0,0,0,88.4
2,17,1132,0,11.23,0,0,0,0,0,88.9
2,17,1133,0,11.13,0,0,0,0,0,89
2,17,1134,0,11.11,0,0,0,0,0,88.9
2,17,1135,0,11.13,0,0,0,0,0,88.8
2,17,1136,0,11.2,5.6,3.22,3.22,3.22,3.22,88.5
2,17,1137,0,11.3,16.04,9.22,9.22,9.22,9.22,88.3
2,17,1138,0,11.4,26.92,15.48,15.48,15.48,15.48,88
2,17,1139,0,11.51,36.39,20.92,20.92,20.92,20.92,88
2,17,1140,0,11.61,42.7,24.55,24.55,24.55,24.55,88
2,17,1141,0,11.67,44.63,25.66,25.66,25.66,25.66,88.2
2,17,1142,0,11.7,41.82,24.05,24.05,24.05,24.05,88.6
2,17,1143,0,11.53,34.81,20.02,20.02,20.02,20.02,89.1
2,17,1144,0,11.15,24.93,14.33,14.33,14.33,14.33,89.7
2,17,1145,0,10.74,13.99,8.04,8.04,8.04,8.04,90.4
2,17,1146,0,10.5,3.83,2.2,2.2,2.2,2.2,90.9
2,17,1147,0,10.54,0,0,0,0,0,91.4
2,17,1148,0,10.7,0,0,0,0,0,91.5
2,17,1149,0,10.8,0,0,0,0,0,91.3
2,17,1150,0,10.81,0,0,0,0,0,90.7
2,17,1151,0,10.74,0,0,0,0,0,90.1
2,18,1152,0,10.63,0,0,0,0,0,89.5
2,18,1153,0,10.47,0,0,0,0,0,88.7
2,18,1154,0,10.3,0,0,0,0,0,87.8
2,18,1155,0,10.12,0,0,0,0,0,87.1
2,18,1156,0,9.96,0,0,0,0,0,86.3
2,18,1157,0,9.83,0,0,0,0,0,85.4
2,18,1158,0,9.73,0,0,0,0,0,84.3
2,18,1159,0,9.7,0,0,0,0,0,82.8
2,18,1160,0,10.4,21.77,12.52,12.52,12.52,12.52,80.8
2,18,1161,0,11.08,61.47,35.35,35.35,35.35,35.35,78.1
2,18,1162,0,11.4,102.84,59.13,59.13,59.13,59.13,75.2
2,18,1163,0,11.55,138.8,79.81,79.81,79.81,79.81,72.1
2,18,1164,0,11.7,162.74,93.58,93.58,93.58,93.58,69.2
2,18,1165,0,12.02,170.08,97.8,97.8,97.8,97.8,67
2,18,1166,0,12.7,159.41,91.66,91.66,91.66,91.66,65.7
2,18,1167,0,13.4,132.79,76.35,76.35,76.35,76.35,65.4
2,18,1168,0,13.28,95.27,54.78,54.78,54.78,54.78,65.9
2,18,1169,0,12.98,53.69,30.87,30.87,30.87,30.87,67.1
2,18,1170,0,12.58,15.02,8.64,8.64,8.64,8.64,68.5
2,18,1171,0,12.16,0,0,0,0,0,70.2
2,18,1172,0,11.8,0,0,0,0,0,71.7
2,18,1173,0,11.56,0,0,0,0,0,72.8
2,18,1174,0,11.42,0,0,0,0,0,73.7
2,18,1175,0,11.34,0,0,0,0,0,74.4
2,19,1176,0,11.27,0,0,0,0,0,75.1
2,19,1177,0,11.17,0,0,0,0,0,75.8
2,19,1178,0,11,0,0,0,0,0,76.8
2,19,1179,0,10.74,0,0,0,0,0,77.9
2,19,1180,0,10.42,0,0,0,0,0,79.3
2,19,1181,0,10.12,0,0,0,0,0,80.5
2,19,1182,0,9.89,0,0,0,0,0,81.5
2,19,1183,0,9.8,0,0,0,0,0,82
2,19,1184,0,10.2,16.57,9.53,9.53,9.53,9.53,81.7
2,19,1185,0,10.6,46.16,26.54,26.54,26.54,26.54,80.7
2,19,1186,0,10.81,76.95,44.25,44.25,44.25,44.25,78.9
2,19,1187,0,10.91,103.71,59.63,59.63,59.63,59.63,76.8
2,19,1188,0,10.99,121.5,69.86,69.86,69.86,69.86,74.5
2,19,1189,0,11.16,126.96,73,73,73,73,72.3
2,19,1190,0,11.5,119.03,68.44,68.44,68.44,68.44,70.6
2,19,1191,0,12.04,99.23,57.06,57.06,57.06,57.06,69.6
2,19,1192,0,12.56,71.32,41.01,41.01,41.01,41.01,69
2,19,1193,0,12.8,40.36,23.21,23.21,23.21,23.21,69
2,19,1194,0,12.57,11.54,6.64,6.64,6.64,6.64,69.3
2,19,1195,0,12.05,0,0,0,0,0,70
2,19,1196,0,11.5,0,0,0,0,0,70.6
2,19,1197,0,11.13,0,0,0,0,0,71.4
2,19,1198,0,10.92,0,0,0,0,0,72.4
2,19,1199,0,10.82,0,0,0,0,0,73.6
2,20,1200,0,10.76,0,0,0,0,0,74.8
2,20,1201,0,10.67,0,0,0,0,0,76.8
2,20,1202,0,10.5,0,0,0,0,0,79.2
2,20,1203,0,10.2,0,0,0,0,0,82.3
2,20,1204,0,9.84,0,0,0,0,0,85.5
2,20,1205,0,9.48,0,0,0,0,0,88.5
2,20,1206,0,9.21,0,0,0,0,0,90.9
2,20,1207,0,9.1,0,0,0,0,0,92.3
2,20,1208,0,9.6,19.94,11.47,11.47,11.47,11.47,92.3
2,20,1209,0,10.18,54.82,31.52,31.52,31.52,31.52,90.5
2,20,1210,0,10.58,91.08,52.37,52.37,52.37,52.37,87.7
2,20,1211,0,10.89,122.56,70.47,70.47,70.47,70.47,84.1
2,20,1212,0,11.18,143.49,82.51,82.51,82.51,82.51,80.4
2,20,1213,0,11.52,149.91,86.2,86.2,86.2,86.2,77.2
2,20,1214,0,12,140.58,80.83,80.83,80.83,80.83,75.3
2,20,1215,0,12.59,117.29,67.44,67.44,67.44,67.44,74.8
2,20,1216,0,12.9,84.45,48.56,48.56,48.56,48.56,75.6
2,20,1217,0,12.66,47.98,27.59,27.59,27.59,27.59,77.3
2,20,1218,0,12.12,14,8.05,8.05,8.05,8.05,79.7
2,20,1219,0,11.58,0,0,0,0,0,82.1
2,20,1220,0,11.3,0,0,0,0,0,84.2
2,20,1221,0,11.4,0,0,0,0,0,85.9
2,20,1222,0,11.41,0,0,0,0,0,87
2,20,1223,0,11.27,0,0,0,0,0,87.6
2,21,1224,0,11.07,0,0,0,0,0,87.9
2,21,1225,0,10.88,0,0,0,0,0,88.3
2,21,1226,0,10.8,0,0,0,0,0,88.9
2,21,1227,0,10.74,0,0,0,0,0,89.7
2,21,1228,0,10.59,0,0,0,0,0,90.7
2,21,1229,0,10.4,0,0,0,0,0,91.8
2,21,1230,0,10.21,0,0,0,0,0,92.8
2,21,1231,0,10.06,0,0,0,0,0,94
2,21,1232,0,10,6.97,4.01,4.01,4.01,4.01,94.9
2,21,1233,0,9.79,18.91,10.87,10.87,10.87,10.87,95.7
2,21,1234,0,9.5,31.31,18,18,18,18,96.3
2,21,1235,0,9.5,42.06,24.18,24.18,24.18,24.18,96.6
2,21,1236,0,9.76,49.21,28.3,28.3,28.3,28.3,96.7
2,21,1237,0,10.14,51.41,29.56,29.56,29.56,29.56,96.4
2,21,1238,0,10.5,48.22,27.73,27.73,27.73,27.73,95.9
2,21,1239,0,10.73,40.26,23.15,23.15,23.15,23.15,95.1
2,21,1240,0,10.83,29.04,16.7,16.7,16.7,16.7,94
2,21,1241,0,10.82,16.57,9.53,9.53,9.53,9.53,93
2,21,1242,0,10.71,4.93,2.83,2.83,2.83,2.83,92
2,21,1243,0,10.53,0,0,0,0,0,91.3
2,21,1244,0,10.3,0,0,0,0,0,90.9
2,21,1245,0,10.03,0,0,0,0,0,91.1
2,21,1246,0,9.74,0,0,0,0,0,91.6
2,21,1247,0,9.43,0,0,0,0,0,92.4
2,22,1248,0,9.1,0,0,0,0,0,94
2,22,1249,0,8.75,0,0,0,0,0,95.6
2,22,1250,0,8.4,0,0,0,0,0,97.3
2,22,1251,0,8.05,0,0,0,0,0,97.8
2,22,1252,0,7.72,0,0,0,0,0,99.2
2,22,1253,0,7.45,0,0,0,0,0,100.2
2,22,1254,0,7.27,0,0,0,0,0,99
2,22,1255,0,7.2,0,0,0,0,0,98.9
2,22,1256,0,8.2,28.22,16.23,16.23,16.23,16.23,97.2
2,22,1257,0,9.6,75.58,43.46,43.46,43.46,43.46,92.4
2,22,1258,0,10.85,124.73,71.72,71.72,71.72,71.72,86.3
2,22,1259,0,11.97,167.34,96.22,96.22,96.22,96.22,79.6
2,22,1260,0,12.95,195.66,112.5,112.5,112.5,112.5,73
2,22,1261,0,13.8,204.34,117.5,117.5,117.5,117.5,67.3
2,22,1262,0,14.5,191.72,110.24,110.24,110.24,110.24,63.2
2,22,1263,0,14.9,160.21,92.12,92.12,92.12,92.12,61.2
2,22,1264,0,14.67,115.74,66.55,66.55,66.55,66.55,61
2,22,1265,0,14.06,66.31,38.13,38.13,38.13,38.13,62.4
2,22,1266,0,13.25,20.13,11.57,11.57,11.57,11.57,64.6
2,22,1267,0,12.38,0,0,0,0,0,67.4
2,22,1268,0,11.6,0,0,0,0,0,70.2
2,22,1269,0,11.03,0,0,0,0,0,72.7
2,22,1270,0,10.66,0,0,0,0,0,74.9
2,22,1271,0,10.42,0,0,0,0,0,76.8
2,23,1272,0,10.25,0,0,0,0,0,78.8
2,23,1273,0,10.09,0,0,0,0,0,80.7
2,23,1274,0,9.9,0,0,0,0,0,82.4
2,23,1275,0,9.62,0,0,0,0,0,84.3
2,23,1276,0,9.31,0,0,0,0,0,85.8
2,23,1277,0,9.01,0,0,0,0,0,87
2,23,1278,0,8.79,0,0,0,0,0,87.5
2,23,1279,0,8.7,0,0,0,0,0,87.1
2,23,1280,0,9.3,20.71,11.91,11.91,11.91,11.91,85.5
2,23,1281,0,9.96,54.78,31.5,31.5,31.5,31.5,82.4
2,23,1282,0,10.38,90.1,51.81,51.81,51.81,51.81,78.4
2,23,1283,0,10.64,120.7,69.4,69.4,69.4,69.4,74
2,23,1284,0,10.84,141.03,81.09,81.09,81.09,81.09,69.6
2,23,1285,0,11.06,147.26,84.67,84.67,84.67,84.67,65.9
2,23,1286,0,11.4,138.2,79.47,79.47,79.47,79.47,63.4
2,23,1287,0,11.86,115.58,66.46,66.46,66.46,66.46,62.3
2,23,1288,0,12.1,83.64,48.09,48.09,48.09,48.09,62.5
2,23,1289,0,11.97,48.11,27.66,27.66,27.66,27.66,63.7
2,23,1290,0,11.66,14.88,8.56,8.56,8.56,8.56,65.5
2,23,1291,0,11.27,0,0,0,0,0,67.5
2,23,1292,0,10.9,0,0,0,0,0,69.3
2,23,1293,0,10.64,0,0,0,0,0,70.8
2,23,1294,0,10.47,0,0,0,0,0,71.9
2,23,1295,0,10.35,0,0,0,0,0,73
2,24,1296,0,10.22,0,0,0,0,0,74.2
2,24,1297,0,10.06,0,0,0,0,0,75.8
2,24,1298,0,9.8,0,0,0,0,0,78.2
2,24,1299,0,9.43,0,0,0,0,0,81.3
2,24,1300,0,9.01,0,0,0,0,0,84.6
2,24,1301,0,8.61,0,0,0,0,0,87.8
2,24,1302,0,8.32,0,0,0,0,0,89.9
2,24,1303,0,8.2,0,0,0,0,0,90.5
2,24,1304,0,8.7,36.36,20.91,20.91,20.91,20.91,89.1
2,24,1305,0,9.69,95.03,54.64,54.64,54.64,54.64,85.3
2,24,1306,0,10.9,155.77,89.57,89.57,89.57,89.57,79.8
2,24,1307,0,12.2,425.16,276.11,301.63,167.6,167.6,73.3
2,24,1308,0,13.49,243.29,139.89,139.89,139.89,139.89,66.7
2,24,1309,0,14.63,518.27,204.31,360.01,210.59,204.31,61.1
2,24,1310,0,15.5,486.51,191.79,340.15,258.8,191.79,57.1
2,24,1311,0,15.9,407.2,160.53,290.45,278.29,160.53,55.6
2,24,1312,0,15.67,295.17,116.36,219.95,268.05,116.36,56.3
2,24,1313,0,15.08,83.54,48.04,48.04,48.04,48.04,58.4
2,24,1314,0,14.29,53.7,21.17,67.03,185.79,21.17,61.7
2,24,1315,0,13.44,0,0,0,0,0,65.5
2,24,1316,0,12.7,0,0,0,0,0,69.2
2,24,1317,0,12.17,0,0,0,0,0,72.5
2,24,1318,0,11.82,0,0,0,0,0,75.4
2,24,1319,0,11.57,0,0,0,0,0,77.9
2,25,1320,0,11.34,0,0,0,0,0,80.3
2,25,1321,0,11.04,0,0,0,0,0,82.8
2,25,1322,0,10.6,0,0,0,0,0,85.2
2,25,1323,0,9.98,0,0,0,0,0,87.8
2,25,1324,0,9.26,0,0,0,0,0,90.5
2,25,1325,0,8.59,0,0,0,0,0,92.7
2,25,1326,0,8.1,0,0,0,0,0,94.3
2,25,1327,0,7.9,0,0,0,0,0,94.8
2,25,1328,0,8.5,25.44,14.63,14.63,14.63,14.63,94.3
2,25,1329,0,9.32,65.7,37.78,37.78,37.78,37.78,92.1
2,25,1330,0,10.05,107.34,61.72,61.72,61.72,61.72,88.9
2,25,1331,0,10.71,143.37,82.44,82.44,82.44,82.44,84.9
2,25,1332,0,11.32,167.29,96.19,96.19,96.19,96.19,80.5
2,25,1333,0,11.91,174.62,100.41,100.41,100.41,100.41,76.2
2,25,1334,0,12.5,163.96,94.28,94.28,94.28,94.28,72.2
2,25,1335,0,12.9,137.34,78.97,78.97,78.97,78.97,69.1
2,25,1336,0,12.8,99.72,57.34,57.34,57.34,57.34,66.8
2,25,1337,0,12.57,57.82,33.25,33.25,33.25,33.25,65.3
2,25,1338,0,12.29,18.54,10.66,10.66,10.66,10.66,64.8
2,25,1339,0,12.04,0,0,0,0,0,64.9
2,25,1340,0,11.9,0,0,0,0,0,66.2
2,25,1341,0,11.9,0,0,0,0,0,68.2
2,25,1342,0,11.87,0,0,0,0,0,70.9
2,25,1343,0,11.76,0,0,0,0,0,74
2,26,1344,0,11.61,0,0,0,0,0,77.3
2,26,1345,0,11.42,0,0,0,0,0,80.4
2,26,1346,0,11.2,0,0,0,0,0,83.3
2,26,1347,0,10.98,0,0,0,0,0,85.5
2,26,1348,0,10.76,0,0,0,0,0,87.3
2,26,1349,0,10.57,0,0,0,0,0,88.7
2,26,1350,0,10.42,0,0,0,0,0,89.7
2,26,1351,0,10.32,0,0,0,0,0,90.5
2,26,1352,0,10.3,8.03,4.62,4.62,4.62,4.62,91.3
2,26,1353,0,10.36,20.5,11.79,11.79,11.79,11.79,91.9
2,26,1354,0,10.47,33.39,19.2,19.2,19.2,19.2,92.7
2,26,1355,0,10.61,44.53,25.6,25.6,25.6,25.6,93.3
2,26,1356,0,10.75,51.92,29.85,29.85,29.85,29.85,93.7
2,26,1357,0,10.86,54.19,31.16,31.16,31.16,31.16,94.1
2,26,1358,0,10.9,50.89,29.26,29.26,29.26,29.26,94.3
2,26,1359,0,10.65,42.66,24.53,24.53,24.53,24.53,94.3
2,26,1360,0,10.13,31.03,17.84,17.84,17.84,17.84,94.3
2,26,1361,0,9.7,18.06,10.38,10.38,10.38,10.38,94.2
2,26,1362,0,9.63,5.89,3.39,3.39,3.39,3.39,94.3
2,26,1363,0,9.83,0,0,0,0,0,94.2
2,26,1364,0,10.1,0,0,0,0,0,94.2
2,26,1365,0,10.3,0,0,0,0,0,94.5
2,26,1366,0,10.4,0,0,0,0,0,94.8
2,26,1367,0,10.42,0,0,0,0,0,95.3
2,27,1368,0,10.36,0,0,0,0,0,95.7
2,27,1369,0,10.25,0,0,0,0,0,96.4
2,27,1370,0,10.1,0,0,0,0,0,97.1
2,27,1371,0,9.92,0,0,0,0,0,97.9
2,27,1372,0,9.73,0,0,0,0,0,98.7
2,27,1373,0,9.56,0,0,0,0,0,99.3
2,27,1374,0,9.45,0,0,0,0,0,99.6
2,27,1375,0,9.4,0,0,0,0,0,99.6
2,27,1376,0,9.9,8.03,4.62,4.62,4.62,4.62,99.1
2,27,1377,0,10.37,20.26,11.65,11.65,11.65,11.65,97.9
2,27,1378,0,10.57,32.88,18.91,18.91,18.91,18.91,96.4
2,27,1379,0,10.61,43.79,25.18,25.18,25.18,25.18,94.7
2,27,1380,0,10.6,51.03,29.34,29.34,29.34,29.34,93.1
2,27,1381,0,10.66,53.24,30.61,30.61,30.61,30.61,91.9
2,27,1382,0,10.9,50.02,28.76,28.76,28.76,28.76,91.1
2,27,1383,0,11.2,41.96,24.13,24.13,24.13,24.13,91
2,27,1384,0,11.16,30.57,17.58,17.58,17.58,17.58,91.4
2,27,1385,0,11.05,17.86,10.27,10.27,10.27,10.27,92.2
2,27,1386,0,10.92,5.92,3.4,3.4,3.4,3.4,93
2,27,1387,0,10.79,0,0,0,0,0,93.7
2,27,1388,0,10.7,0,0,0,0,0,94
2,27,1389,0,10.68,0,0,0,0,0,93.9
2,27,1390,0,10.7,0,0,0,0,0,93.3
2,27,1391,0,10.73,0,0,0,0,0,92.6
2,28,1392,0,10.75,0,0,0,0,0,92
2,28,1393,0,10.71,0,0,0,0,0,91.8
2,28,1394,0,10.6,0,0,0,0,0,92
2,28,1395,0,10.39,0,0,0,0,0,93.1
2,28,1396,0,10.13,0,0,0,0,0,94.4
2,28,1397,0,9.87,0,0,0,0,0,95.8
2,28,1398,0,9.68,0,0,0,0,0,96.7
2,28,1399,0,9.6,0,0,0,0,0,96.9
2,28,1400,0,10.1,29.91,17.2,17.2,17.2,17.2,96
2,28,1401,0,10.77,74.63,42.91,42.91,42.91,42.91,93.7
2,28,1402,0,11.35,120.75,69.43,69.43,69.43,69.43,90.4
2,28,1403,0,11.87,160.58,92.33,92.33,92.33,92.33,86.6
2,28,1404,0,12.37,187,107.53,107.53,107.53,107.53,82.7
2,28,1405,0,12.87,195.08,112.17,112.17,112.17,112.17,79.3
2,28,1406,0,13.4,183.31,105.4,105.4,105.4,105.4,77.1
2,28,1407,0,13.96,153.91,88.5,88.5,88.5,88.5,76.2
2,28,1408,0,14.41,112.31,64.58,64.58,64.58,64.58,76.6
2,28,1409,0,14.6,65.88,37.88,37.88,37.88,37.88,78
2,28,1410,0,14.32,22.2,12.77,12.77,12.77,12.77,79.9
2,28,1411,0,13.64,0,0,0,0,0,82
2,28,1412,0,12.8,0,0,0,0,0,84
2,28,1413,0,12.01,0,0,0,0,0,85.8
2,28,1414,0,11.32,0,0,0,0,0,87.1
2,28,1415,0,10.71,0,0,0,0,0,88.2
3,1,1416,0,10.19,0,0,0,0,0,89.6
3,1,1417,0,9.75,0,0,0,0,0,90.6
3,1,1418,0,9.4,0,0,0,0,0,91.5
3,1,1419,0,9.13,0,0,0,0,0,92.5
3,1,1420,0,8.93,0,0,0,0,0,93.3
3,1,1421,0,8.8,0,0,0,0,0,93.7
3,1,1422,0,8.72,0,0,0,0,0,93.4
3,1,1423,0,8.7,0,0,0,0,0,92.2
3,1,1424,0,9,40.06,23.03,23.03,23.03,23.03,89.5
3,1,1425,0,9.43,196.82,235.66,148.98,77.75,77.75,85.4
3,1,1426,0,9.94,317.42,266.09,224.47,125.39,125.39,80.4
3,1,1427,0,10.65,211.8,121.79,121.79,121.79,121.79,74.7
3,1,1428,0,11.68,490.53,247.04,332.2,193.77,193.77,69.3
3,1,1429,0,13.15,511.65,202.12,345.31,208.16,202.12,64.8
3,1,1430,0,15.2,480.9,189.97,326.25,254.49,189.97,61.4
3,1,1431,0,16.9,203.03,116.74,116.74,116.74,116.74,59.7
3,1,1432,0,16.67,295.33,116.67,210.8,263.04,116.67,59.6
3,1,1433,0,16.09,87.38,50.24,50.24,50.24,50.24,60.4
3,1,1434,0,15.31,59.52,23.51,63.05,182.38,23.51,62.1
3,1,1435,0,14.49,0,0,0,0,0,64.3
3,1,1436,0,13.8,0,0,0,0,0,66.4
3,1,1437,0,13.35,0,0,0,0,0,68.3
3,1,1438,0,13.1,0,0,0,0,0,69.9
3,2,1439,0,12.98,0,0,0,0,0,71.5
3,2,1440,0,12.91,0,0,0,0,0,73.3
3,2,1441,0,12.8,0,0,0,0,0,75.3
3,2,1442,0,12.6,0,0,0,0,0,77.5
3,2,1443,0,12.24,0,0,0,0,0,80.3
3,2,1444,0,11.8,0,0,0,0,0,83
3,2,1445,0,11.36,0,0,0,0,0,85.3
3,2,1446,0,11.03,0,0,0,0,0,86.8
3,2,1447,0,10.9,0,0,0,0,0,87.1
3,2,1448,0,11.1,42.67,24.54,24.54,24.54,24.54,85.6
3,2,1449,0,11.63,104.23,59.93,59.93,59.93,59.93,82.1
3,2,1450,0,12.41,167.57,96.35,96.35,96.35,96.35,77.1
3,2,1451,0,13.38,222.2,127.77,127.77,127.77,127.77,71.5
3,2,1452,0,14.46,258.4,148.58,148.58,148.58,148.58,65.8
3,2,1453,0,15.59,269.48,154.95,154.95,154.95,154.95,60.8
3,2,1454,0,16.7,253.35,145.68,145.68,145.68,145.68,57.4
3,2,1455,0,17.4,213.04,122.5,122.5,122.5,122.5,56
3,2,1456,0,17.23,155.96,89.68,89.68,89.68,89.68,56.4
3,2,1457,0,16.77,92.18,53,53,53,53,58.1
3,2,1458,0,16.12,32.03,18.42,18.42,18.42,18.42,60.8
3,2,1459,0,15.37,0,0,0,0,0,64.1
3,2,1460,0,14.6,0,0,0,0,0,67.4
3,2,1461,0,13.89,0,0,0,0,0,70.6
3,2,1462,0,13.24,0,0,0,0,0,73.6
3,3,1463,0,12.64,0,0,0,0,0,76.4
3,3,1464,0,12.06,0,0,0,0,0,79.5
3,3,1465,0,11.48,0,0,0,0,0,82.6
3,3,1466,0,10.9,0,0,0,0,0,85.8
3,3,1467,0,10.3,0,0,0,0,0,89.3
3,3,1468,0,9.73,0,0,0,0,0,92.5
3,3,1469,0,9.25,0,0,0,0,0,95.2
3,3,1470,0,8.92,0,0,0,0,0,96.4
3,3,1471,0,8.8,0,0,0,0,0,95.8
3,3,1472,0,9.2,64.07,36.84,36.84,36.84,36.84,92.8
3,3,1473,0,10.02,154.88,89.06,89.06,89.06,89.06,87.1
3,3,1474,0,11.14,248.21,142.72,142.72,142.72,142.72,79.6
3,3,1475,0,12.59,754.17,507.29,548.57,231.95,231.95,71
3,3,1476,0,14.39,381.98,219.64,219.64,219.64,219.64,62.5
3,3,1477,0,16.55,913.89,281.07,650.86,296.98,281.07,55
3,3,1478,0,19.1,859.4,264.31,616.07,434.16,264.31,49.5
3,3,1479,0,21,315.18,181.23,181.23,181.23,181.23,46.6
3,3,1480,0,20.78,231.11,132.89,132.89,132.89,132.89,46.2
3,3,1481,0,20.21,137.1,78.83,78.83,78.83,78.83,47.8
3,3,1482,0,19.38,48.35,27.8,27.8,27.8,27.8,50.6
3,3,1483,0,18.41,0,0,0,0,0,54.5
3,3,1484,0,17.4,0,0,0,0,0,58.6
3,3,1485,0,16.45,0,0,0,0,0,62.6
3,3,1486,0,15.57,0,0,0,0,0,66.5
3,4,1487,0,14.75,0,0,0,0,0,70.3
3,4,1488,0,13.98,0,0,0,0,0,74.8
3,4,1489,0,13.27,0,0,0,0,0,78.7
3,4,1490,0,12.6,0,0,0,0,0,82.6
3,4,1491,0,11.98,0,0,0,0,0,86.5
3,4,1492,0,11.43,0,0,0,0,0,90
3,4,1493,0,10.99,0,0,0,0,0,92.7
3,4,1494,0,10.7,0,0,0,0,0,94
3,4,1495,0,10.6,0,0,0,0,0,93.6
3,4,1496,0,10.7,67.26,38.67,38.67,38.67,38.67,90.7
3,4,1497,0,11.38,160.95,92.55,92.55,92.55,92.55,85.4
3,4,1498,0,12.72,257.14,147.86,147.86,147.86,147.86,78.1
3,4,1499,0,14.62,340.01,195.51,195.51,195.51,195.51,69.8
3,4,1500,0,17,672.27,311.49,479.9,200.91,200.91,61.4
3,4,1501,0,19.79,411.68,236.72,236.72,236.72,236.72,53.8
3,4,1502,0,22.9,387.23,222.66,222.66,222.66,222.66,48
3,4,1503,0,25.1,555.17,165.91,404.95,401.62,165.91,44.5
3,4,1504,0,24.91,744.02,176.48,596.75,855.73,176.48,43.1
3,4,1505,0,24.4,242.77,72.55,203.4,406.26,72.55,43.3
3,4,1506,0,23.69,51.01,29.33,29.33,29.33,29.33,44.7
3,4,1507,0,22.88,0,0,0,0,0,46.8
3,4,1508,0,22.1,0,0,0,0,0,49
3,4,1509,0,21.42,0,0,0,0,0,51
3,4,1510,0,20.81,0,0,0,0,0,52.9
3,5,1511,0,20.21,0,0,0,0,0,55.1
3,5,1512,0,19.56,0,0,0,0,0,57.9
3,5,1513,0,18.81,0,0,0,0,0,61.2
3,5,1514,0,17.9,0,0,0,0,0,65.5
